rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,linedressed_detor,detour_trial
1918,,shortestpath_phase,1649061,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/huntsville.png,1,0.6727272727272727,,,,../static/images/US_Cities_List/shreveport.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1650064,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2001.5,,shortestpath_phase,1652083,,,../static/images/US_Cities_List/huntsville.png,,,,,50,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/peoria.png,1,0.6785714285714286,,,,../static/images/US_Cities_List/peoria.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1653087,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1272.8999999994412,,shortestpath_phase,1654384,,,../static/images/US_Cities_List/shreveport.png,,,,,50,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/carmel.png,0,0.6666666666666666,,,,../static/images/US_Cities_List/hotsprings.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1655388,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1399.7999999998137,,shortestpath_phase,1656820,,,../static/images/US_Cities_List/leesburg.png,,,,,49,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/huntsville.png,1,0.6724137931034483,,,,../static/images/US_Cities_List/cornwall.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1657824,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3182,,shortestpath_phase,1661030,,,../static/images/US_Cities_List/carmel.png,,,,,50,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/hotsprings.png,0,0.6610169491525424,,,,../static/images/US_Cities_List/boulder.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1662034,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1513.699999999255,,shortestpath_phase,1663574,,,../static/images/US_Cities_List/gatlinburg.png,,,,,49,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/carmel.png,1,0.6666666666666666,,,,../static/images/US_Cities_List/newhope.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1664579,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1949.7000000001863,,shortestpath_phase,1666550,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/hotsprings.png,0,0.6557377049180327,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1667553,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1753.9000000003725,,shortestpath_phase,1669326,,,../static/images/US_Cities_List/leesburg.png,,,,,49,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/huntsville.png,1,0.6612903225806451,,,,../static/images/US_Cities_List/newhope.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1670329,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2120.0999999996275,,shortestpath_phase,1672476,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/gatlinburg.png,1,0.6666666666666666,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1673480,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1473.3999999994412,,shortestpath_phase,1674976,,,../static/images/US_Cities_List/huntsville.png,,,,,50,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/cornwall.png,0,0.65625,,,,../static/images/US_Cities_List/boulder.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1675982,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1903,,shortestpath_phase,1677908,,,../static/images/US_Cities_List/cornwall.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/racine.png,0,0.6461538461538462,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1678912,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1555.7000000001863,,shortestpath_phase,1680489,,,../static/images/US_Cities_List/racine.png,,,,,49,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/huntsville.png,1,0.6515151515151515,,,,../static/images/US_Cities_List/hanover.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1681493,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1987.9000000003725,,shortestpath_phase,1683501,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/hotsprings.png,0,0.6417910447761194,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1684506,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2617.2999999998137,,shortestpath_phase,1687150,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/cornwall.png,0,0.6323529411764706,,,,../static/images/US_Cities_List/cornwall.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1688156,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1282.7999999998137,,shortestpath_phase,1689458,,,../static/images/US_Cities_List/leesburg.png,,,,,50,../static/images/US_Cities_List/huntsville.png,../static/images/US_Cities_List/newhope.png,1,0.6376811594202898,,,,../static/images/US_Cities_List/newhope.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1690463,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1228.5,,shortestpath_phase,1691717,,,../static/images/US_Cities_List/cornwall.png,,,,,50,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/gatlinburg.png,0,0.6285714285714286,,,,../static/images/US_Cities_List/hanover.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1692723,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2058.7000000001863,,shortestpath_phase,1694807,,,../static/images/US_Cities_List/hotsprings.png,,,,,49,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/peoria.png,0,0.6197183098591549,,,,../static/images/US_Cities_List/peoria.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1695811,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1625.5,,shortestpath_phase,1697455,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/huntsville.png,1,0.625,,,,../static/images/US_Cities_List/boulder.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1698461,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2021.3999999994412,,shortestpath_phase,1700505,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/hotsprings.png,1,0.6301369863013698,,,,../static/images/US_Cities_List/hotsprings.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1701524,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2449.9000000003725,,shortestpath_phase,1703993,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/peoria.png,1,0.6351351351351351,,,,../static/images/US_Cities_List/peoria.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1704998,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1966.5999999996275,,shortestpath_phase,1706989,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/hanover.png,0,0.6266666666666667,,,,../static/images/US_Cities_List/hanover.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1708000,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3410,,shortestpath_phase,1711428,,,../static/images/US_Cities_List/leesburg.png,,,,,50,../static/images/US_Cities_List/huntsville.png,../static/images/US_Cities_List/shreveport.png,1,0.631578947368421,,,,../static/images/US_Cities_List/shreveport.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1712433,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1598.7999999998137,,shortestpath_phase,1714052,,,../static/images/US_Cities_List/boulder.png,,,,,49,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/westpalmbeach.png,0,0.6233766233766234,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1715057,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1748.7000000001863,,shortestpath_phase,1716832,,,../static/images/US_Cities_List/peoria.png,,,,,50,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/shreveport.png,1,0.6282051282051282,,,,../static/images/US_Cities_List/shreveport.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1717838,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2139.7000000001863,,shortestpath_phase,1720009,,,../static/images/US_Cities_List/cornwall.png,,,,,49,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/leesburg.png,0,0.620253164556962,,,,../static/images/US_Cities_List/leesburg.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1721013,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2188.899999999441,,shortestpath_phase,1723222,,,../static/images/US_Cities_List/huntsville.png,,,,,49,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/racine.png,0,0.6125,,,,../static/images/US_Cities_List/racine.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1724226,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2491.2000000001863,,shortestpath_phase,1726750,,,../static/images/US_Cities_List/cornwall.png,,,,,49,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/hotsprings.png,1,0.6172839506172839,,,,../static/images/US_Cities_List/hanover.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1727754,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2070.2999999998137,,shortestpath_phase,1729846,,,../static/images/US_Cities_List/huntsville.png,,,,,49,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/leesburg.png,0,0.6097560975609756,,,,../static/images/US_Cities_List/leesburg.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1730851,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2272.600000000559,,shortestpath_phase,1733144,,,../static/images/US_Cities_List/hotsprings.png,,,,,49,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/carmel.png,1,0.6144578313253012,,,,../static/images/US_Cities_List/shreveport.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1734149,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1547.2999999998137,,shortestpath_phase,1735715,,,../static/images/US_Cities_List/huntsville.png,,,,,50,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/boulder.png,1,0.6190476190476191,,,,../static/images/US_Cities_List/boulder.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1736719,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
12035.700000000186,,intro_1,1748756,,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
7514.0999999996275,,intro_2,1756273,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
6895.700000000186,,intro_3,1763172,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
11136.300000000745,,intro_4,1774311,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
6711.200000000186,,intro_5,1781024,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
3815,,intro_6,1784841,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
,,Goal Directed Planning,1937969,,,GDP-0,,,,,,,,,,,,,,,,,,,,Sunmere,Claywater,,undefineddrag04imgL:[x1:50 x2:74.20001220703125 y1:63 y2:210]drag04imgR:[x1:518.0000152587891 x2:1074.2000274658203 y1:207 y2:210],undefinedimgLdrag07:[x1:74.20001220703125 x2:575.5999908447266 y1:210 y2:224.5999755859375]drag07imgR:[x1:569.0000152587891 x2:1074.2000274658203 y1:214 y2:210],true
,,Goal Directed Planning,2029551,,,GDP-1,,,,,,,,,,,,,,,,,,,,North Arroya,Baymarsh,,undefineddrag08imgL:[x1:592.5999908447266 x2:74.20001220703125 y1:218.5999755859375 y2:210]drag08imgR:[x1:605.0000152587891 x2:1074.2000274658203 y1:220 y2:210],undefinedimgLdrag10:[x1:74.20001220703125 x2:562.5999908447266 y1:210 y2:228.5999755859375]imgRdrag10:[x1:1074.2000274658203 x2:562.5999908447266 y1:210 y2:228.5999755859375],true
,,Goal Directed Planning,2073479,,,GDP-2,,,,,,,,,,,,,,,,,,,,North Arroya,Granton Ridge,,undefinedimgLdrag07:[x1:74.20001220703125 x2:605.5999908447266 y1:210 y2:202.5999755859375]imgRdrag07:[x1:1074.2000274658203 x2:605.5999908447266 y1:210 y2:202.5999755859375],,false
,,Goal Directed Planning,2103096,,,GDP-3,,,,,,,,,,,,,,,,,,,,Cedarwyn,Claywater,,undefinedimgLdrag02:[x1:74.20001220703125 x2:570.5999908447266 y1:210 y2:221.5999755859375]imgRdrag02:[x1:1074.2000274658203 x2:570.5999908447266 y1:210 y2:221.5999755859375],,false
,,Goal Directed Planning,2131197,,,GDP-4,,,,,,,,,,,,,,,,,,,,Riverlyn,Delaro Park,,undefinedimgLdrag09:[x1:74.20001220703125 x2:549.5999908447266 y1:210 y2:249.5999755859375]imgRdrag09:[x1:1074.2000274658203 x2:549.5999908447266 y1:210 y2:249.5999755859375],,false
,,Goal Directed Planning,2164582,,,GDP-5,,,,,,,,,,,,,,,,,,,,Hawthorne Bluffs,Riverlyn,,undefineddrag01imgL:[x1:555.5999908447266 x2:74.20001220703125 y1:225.5999755859375 y2:210]imgRdrag01:[x1:1074.2000274658203 x2:555.5999908447266 y1:210 y2:225.5999755859375],,false
,,Goal Directed Planning,2202577,,,GDP-6,,,,,,,,,,,,,,,,,,,,Riverlyn,Claywater,,undefinedimgLdrag11:[x1:74.20001220703125 x2:563.5999908447266 y1:210 y2:253.5999755859375]drag11imgR:[x1:563.5999908447266 x2:1074.2000274658203 y1:253.5999755859375 y2:210],,false
,,Goal Directed Planning,2224526,,,GDP-7,,,,,,,,,,,,,,,,,,,,Baymarsh,Claywater,,undefinedimgLdrag08:[x1:74.20001220703125 x2:550.5999908447266 y1:210 y2:232.5999755859375]imgRdrag08:[x1:1074.2000274658203 x2:550.5999908447266 y1:210 y2:232.5999755859375],,false
,,Goal Directed Planning,2246312,,,GDP-8,,,,,,,,,,,,,,,,,,,,Juniper Creek,Claywater,,undefinedimgLdrag06:[x1:74.20001220703125 x2:575.5999908447266 y1:210 y2:214.5999755859375]drag06imgR:[x1:575.5999908447266 x2:1074.2000274658203 y1:214.5999755859375 y2:210],,false
,,Goal Directed Planning,2263788,,,GDP-9,,,,,,,,,,,,,,,,,,,,Sunmere,Granton Ridge,,undefinedimgLdrag04:[x1:74.20001220703125 x2:571.5999908447266 y1:210 y2:219.5999755859375]drag04imgR:[x1:571.5999908447266 x2:1074.2000274658203 y1:219.5999755859375 y2:210],,false
,,Goal Directed Planning,2339127,,,GDP-10,,,,,,,,,,,,,,,,,,,,Cedarwyn,Hollendale,,undefinedimgLdrag02:[x1:74.20001220703125 x2:543.5999908447266 y1:210 y2:208.5999755859375]drag02imgR:[x1:543.5999908447266 x2:1074.2000274658203 y1:208.5999755859375 y2:210],undefinedimgLdrag05:[x1:74.20001220703125 x2:498.59999084472656 y1:210 y2:196.5999755859375]imgRdrag05:[x1:1074.2000274658203 x2:498.59999084472656 y1:210 y2:196.5999755859375],true
,,Goal Directed Planning,2413624,,,GDP-11,,,,,,,,,,,,,,,,,,,,New Verdan,Delaro Park,,undefinedimgLdrag08:[x1:74.20001220703125 x2:591.5999908447266 y1:210 y2:212.5999755859375]imgRdrag08:[x1:1074.2000274658203 x2:562.0000152587891 y1:210 y2:203],,false
,,Goal Directed Planning,2439410,,,GDP-12,,,,,,,,,,,,,,,,,,,,Claywater,Hollendale,,undefinedimgLdrag08:[x1:74.20001220703125 x2:569.5999908447266 y1:210 y2:206.5999755859375]imgRdrag08:[x1:1074.2000274658203 x2:569.5999908447266 y1:210 y2:206.5999755859375],,false
,,Goal Directed Planning,2507169,,,GDP-13,,,,,,,,,,,,,,,,,,,,Riverlyn,Baymarsh,,undefinedimgLdrag11:[x1:74.20001220703125 x2:583.5999908447266 y1:210 y2:204.5999755859375]drag11imgR:[x1:583.5999908447266 x2:1074.2000274658203 y1:204.5999755859375 y2:210],undefinedimgLdrag10:[x1:74.20001220703125 x2:578.5999908447266 y1:210 y2:209.5999755859375]drag10imgR:[x1:578.5999908447266 x2:1074.2000274658203 y1:209.5999755859375 y2:210],true
,,Goal Directed Planning,2530072,,,GDP-14,,,,,,,,,,,,,,,,,,,,New Verdan,Claywater,,undefinedimgLdrag03:[x1:74.20001220703125 x2:571.5999908447266 y1:210 y2:216.5999755859375]imgRdrag03:[x1:1074.2000274658203 x2:571.5999908447266 y1:210 y2:216.5999755859375],,false
,,Goal Directed Planning,2585938,,,GDP-15,,,,,,,,,,,,,,,,,,,,Juniper Creek,Orchard Bend,,undefinedimgLdrag06:[x1:74.20001220703125 x2:550.5999908447266 y1:210 y2:237.5999755859375]drag06imgR:[x1:550.5999908447266 x2:1074.2000274658203 y1:237.5999755859375 y2:210],undefinedimgLdrag05:[x1:74.20001220703125 x2:558.5999908447266 y1:210 y2:211.5999755859375]drag05imgR:[x1:558.5999908447266 x2:1074.2000274658203 y1:211.5999755859375 y2:210],true
,,Goal Directed Planning,2609898,,,GDP-16,,,,,,,,,,,,,,,,,,,,Riverlyn,Sunmere,,undefinedimgLdrag11:[x1:74.20001220703125 x2:571.5999908447266 y1:210 y2:210.5999755859375]drag11imgR:[x1:571.5999908447266 x2:1074.2000274658203 y1:210.5999755859375 y2:210],,false
,,Goal Directed Planning,2649444,,,GDP-17,,,,,,,,,,,,,,,,,,,,Hawthorne Bluffs,Delaro Park,,undefinedimgLdrag01:[x1:74.20001220703125 x2:543.5999908447266 y1:210 y2:213.5999755859375]drag01imgR:[x1:543.5999908447266 x2:1074.2000274658203 y1:213.5999755859375 y2:210],,false
,,Goal Directed Planning,2703186,,,GDP-18,,,,,,,,,,,,,,,,,,,,Juniper Creek,Granton Ridge,,undefinedimgLdrag06:[x1:74.20001220703125 x2:572.5999908447266 y1:210 y2:218.5999755859375]imgRdrag06:[x1:1074.2000274658203 x2:572.5999908447266 y1:210 y2:218.5999755859375],undefinedimgLdrag09:[x1:74.20001220703125 x2:580.5999908447266 y1:210 y2:209.5999755859375]drag09imgR:[x1:580.5999908447266 x2:1074.2000274658203 y1:209.5999755859375 y2:210],true
,,Goal Directed Planning,2729372,,,GDP-19,,,,,,,,,,,,,,,,,,,,Hawthorne Bluffs,Claywater,,undefinedimgLdrag01:[x1:74.20001220703125 x2:521.5999908447266 y1:210 y2:213.5999755859375]drag01imgR:[x1:521.5999908447266 x2:1074.2000274658203 y1:213.5999755859375 y2:210],,false
,,Goal Directed Planning,2751494,,,GDP-20,,,,,,,,,,,,,,,,,,,,Hawthorne Bluffs,Baymarsh,,undefinedimgLdrag10:[x1:74.20001220703125 x2:539.5999908447266 y1:210 y2:237.5999755859375]imgRdrag10:[x1:1074.2000274658203 x2:539.5999908447266 y1:210 y2:237.5999755859375],,false
,,Goal Directed Planning,2815574,,,GDP-21,,,,,,,,,,,,,,,,,,,,Juniper Creek,Sunmere,,undefinedimgLdrag13:[x1:74.20001220703125 x2:563.5999908447266 y1:210 y2:233.5999755859375]imgRdrag13:[x1:1074.2000274658203 x2:484.00001525878906 y1:210 y2:340],undefinedimgLdrag09:[x1:74.20001220703125 x2:584.5999908447266 y1:210 y2:197.5999755859375]drag09imgR:[x1:584.5999908447266 x2:1074.2000274658203 y1:197.5999755859375 y2:210],true
,,Goal Directed Planning,2836499,,,GDP-22,,,,,,,,,,,,,,,,,,,,Granton Ridge,Delaro Park,,undefinedimgLdrag10:[x1:74.20001220703125 x2:573.5999908447266 y1:210 y2:217.5999755859375]drag10imgR:[x1:573.5999908447266 x2:1074.2000274658203 y1:217.5999755859375 y2:210],,false
,,Goal Directed Planning,2851224,,,GDP-23,,,,,,,,,,,,,,,,,,,,Cedarwyn,Granton Ridge,,undefinedimgLdrag12:[x1:74.20001220703125 x2:611.5999908447266 y1:210 y2:229.5999755859375]imgRdrag12:[x1:1074.2000274658203 x2:611.5999908447266 y1:210 y2:229.5999755859375],,false
,,Goal Directed Planning,2877017,,,GDP-24,,,,,,,,,,,,,,,,,,,,Cedarwyn,Baymarsh,,undefinedimgLdrag10:[x1:74.20001220703125 x2:540.5999908447266 y1:210 y2:225.5999755859375]imgRdrag10:[x1:1074.2000274658203 x2:540.5999908447266 y1:210 y2:225.5999755859375],,false
,,Goal Directed Planning,2898342,,,GDP-25,,,,,,,,,,,,,,,,,,,,Claywater,Delaro Park,,undefinedimgLdrag03:[x1:74.20001220703125 x2:519.5999908447266 y1:210 y2:252.5999755859375]drag03imgR:[x1:519.5999908447266 x2:1074.2000274658203 y1:252.5999755859375 y2:210],,false
,,Goal Directed Planning,2936805,,,GDP-26,,,,,,,,,,,,,,,,,,,,North Arroya,Riverlyn,,undefinedimgLdrag08:[x1:74.20001220703125 x2:610.5999908447266 y1:210 y2:220.5999755859375]imgRdrag08:[x1:1074.2000274658203 x2:615.0000152587891 y1:210 y2:213],undefinedimgLdrag11:[x1:74.20001220703125 x2:579.5999908447266 y1:210 y2:228.5999755859375]imgRdrag11:[x1:1074.2000274658203 x2:579.5999908447266 y1:210 y2:228.5999755859375],true
,,Goal Directed Planning,2965701,,,GDP-27,,,,,,,,,,,,,,,,,,,,Hawthorne Bluffs,Granton Ridge,,undefineddrag05imgL:[x1:603.5999908447266 x2:74.20001220703125 y1:215.5999755859375 y2:210]drag05imgR:[x1:603.5999908447266 x2:1074.2000274658203 y1:215.5999755859375 y2:210],,false
,,Goal Directed Planning,3039990,,,GDP-28,,,,,,,,,,,,,,,,,,,,Riverlyn,Orchard Bend,,undefineddrag07imgL:[x1:539.5999908447266 x2:74.20001220703125 y1:212.5999755859375 y2:210]imgRdrag07:[x1:1074.2000274658203 x2:539.5999908447266 y1:210 y2:212.5999755859375],undefineddrag03imgL:[x1:575.5999908447266 x2:74.20001220703125 y1:211.5999755859375 y2:210]imgRdrag03:[x1:1074.2000274658203 x2:575.5999908447266 y1:210 y2:211.5999755859375],true
,,Goal Directed Planning,3065755,,,GDP-29,,,,,,,,,,,,,,,,,,,,Cedarwyn,Delaro Park,,undefinedimgLdrag12:[x1:74.20001220703125 x2:568.5999908447266 y1:210 y2:224.5999755859375]drag12imgR:[x1:568.5999908447266 x2:1074.2000274658203 y1:224.5999755859375 y2:210],,false
,,Goal Directed Planning,3087273,,,GDP-30,,,,,,,,,,,,,,,,,,,,Riverlyn,Granton Ridge,,undefinedimgLdrag11:[x1:74.20001220703125 x2:561.5999908447266 y1:210 y2:198.5999755859375]imgRdrag11:[x1:1074.2000274658203 x2:561.5999908447266 y1:210 y2:198.5999755859375],,false
,,Goal Directed Planning,3140925,,,GDP-31,,,,,,,,,,,,,,,,,,,,Juniper Creek,New Verdan,,undefineddrag06imgL:[x1:509.59999084472656 x2:74.20001220703125 y1:224.5999755859375 y2:210]imgRdrag06:[x1:1074.2000274658203 x2:509.59999084472656 y1:210 y2:224.5999755859375],undefinedimgLdrag13:[x1:74.20001220703125 x2:561.5999908447266 y1:210 y2:205.5999755859375]imgRdrag13:[x1:1074.2000274658203 x2:561.5999908447266 y1:210 y2:205.5999755859375],true
,,Goal Directed Planning,3160749,,,GDP-32,,,,,,,,,,,,,,,,,,,,Cedarwyn,North Arroya,,undefinedimgLdrag02:[x1:74.20001220703125 x2:518.5999908447266 y1:210 y2:232.5999755859375]drag02imgR:[x1:518.5999908447266 x2:1074.2000274658203 y1:232.5999755859375 y2:210],,false
18327,,intro_1,3179078,,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
27203.60000000149,,intro_2,3206284,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
7184.200000001118,,intro_3,3213470,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
