rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
null,,html-keyboard-response,1518493,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2884.2000000029802,,shortestpath_phase,1521394,,,../static/images/US_Cities_List/peoria.png,,,,,49,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/shreveport.png,0,0.5882352941176471,,,,../static/images/US_Cities_List/shreveport.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1522399,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1929.6000000014901,,shortestpath_phase,1524341,,,../static/images/US_Cities_List/huntsville.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/hotsprings.png,0,0.5797101449275363,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1525346,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2223.7999999970198,,shortestpath_phase,1527583,,,../static/images/US_Cities_List/shreveport.png,,,,,49,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/huntsville.png,1,0.5857142857142857,,,,../static/images/US_Cities_List/newhope.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1528588,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1525.5,,shortestpath_phase,1530128,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/peoria.png,1,0.5915492957746479,,,,../static/images/US_Cities_List/boulder.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1531134,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2513.7000000029802,,shortestpath_phase,1533662,,,../static/images/US_Cities_List/shreveport.png,,,,,50,../static/images/US_Cities_List/huntsville.png,../static/images/US_Cities_List/westpalmbeach.png,1,0.5972222222222222,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1534668,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1778.5,,shortestpath_phase,1536465,,,../static/images/US_Cities_List/boulder.png,,,,,49,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/newhope.png,0,0.589041095890411,,,,../static/images/US_Cities_List/newhope.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1537470,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3216.2000000029802,,shortestpath_phase,1540705,,,../static/images/US_Cities_List/peoria.png,,,,,50,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/shreveport.png,1,0.5945945945945946,,,,../static/images/US_Cities_List/shreveport.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1541709,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1424.5,,shortestpath_phase,1543151,,,../static/images/US_Cities_List/cornwall.png,,,,,49,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/peoria.png,1,0.6,,,,../static/images/US_Cities_List/racine.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1544156,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1619.3999999985099,,shortestpath_phase,1545789,,,../static/images/US_Cities_List/shreveport.png,,,,,50,../static/images/US_Cities_List/huntsville.png,../static/images/US_Cities_List/leesburg.png,1,0.6052631578947368,,,,../static/images/US_Cities_List/leesburg.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1546794,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1971,,shortestpath_phase,1548783,,,../static/images/US_Cities_List/peoria.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/hanover.png,1,0.6103896103896104,,,,../static/images/US_Cities_List/hanover.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1549788,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3861.89999999851,,shortestpath_phase,1553667,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/shreveport.png,1,0.6153846153846154,,,,../static/images/US_Cities_List/shreveport.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1554672,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2091.6999999955297,,shortestpath_phase,1556781,,,../static/images/US_Cities_List/hotsprings.png,,,,,50,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/peoria.png,0,0.6075949367088608,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1557787,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3292.8000000044703,,shortestpath_phase,1561094,,,../static/images/US_Cities_List/huntsville.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/boulder.png,1,0.6125,,,,../static/images/US_Cities_List/boulder.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1562100,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1517,,shortestpath_phase,1563638,,,../static/images/US_Cities_List/racine.png,,,,,49,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/hotsprings.png,1,0.6172839506172839,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1564644,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3375.60000000149,,shortestpath_phase,1568034,,,../static/images/US_Cities_List/huntsville.png,,,,,49,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/hotsprings.png,1,0.6219512195121951,,,,../static/images/US_Cities_List/carmel.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1569040,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2019.3999999985099,,shortestpath_phase,1571077,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/shreveport.png,0,0.6144578313253012,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1572082,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
