rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
null,,html-keyboard-response,1423973,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2858,,shortestpath_phase,1426872,,,../static/images/US_Cities_List/peoria.png,,,,,50,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/cornwall.png,0.5,1,,,,../static/images/US_Cities_List/cornwall.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1427886,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3863,,shortestpath_phase,1431789,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,49,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/shreveport.png,0.4857142857142857,0,,,,../static/images/US_Cities_List/shreveport.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1432794,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3027,,shortestpath_phase,1435848,,,../static/images/US_Cities_List/peoria.png,,,,,49,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/hotsprings.png,0.4722222222222222,0,,,,../static/images/US_Cities_List/hotsprings.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1436859,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2887,,shortestpath_phase,1439783,,,../static/images/US_Cities_List/hanover.png,,,,,49,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/cornwall.png,0.4594594594594595,0,,,,../static/images/US_Cities_List/cornwall.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1440879,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2848,,shortestpath_phase,1443761,,,../static/images/US_Cities_List/racine.png,,,,,50,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/carmel.png,0.4473684210526316,0,,,,../static/images/US_Cities_List/hotsprings.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1444776,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2174,,shortestpath_phase,1446985,,,../static/images/US_Cities_List/cornwall.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/westpalmbeach.png,0.46153846153846156,1,,,,../static/images/US_Cities_List/boulder.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1447993,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
6577,,shortestpath_phase,1454600,,,../static/images/US_Cities_List/gatlinburg.png,,,,,49,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/leesburg.png,0.475,1,,,,../static/images/US_Cities_List/peoria.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1455620,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3442,,shortestpath_phase,1459095,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/peoria.png,0.4878048780487805,1,,,,../static/images/US_Cities_List/hotsprings.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
