rt,trial_type,stimulus,key_press,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,partid,age,stimulus_left,stimulus_right,condition,specific_pairs
,shortestpath_phase,node13,,0.0,,,,node8,,,668c85c9f955972065292902,young,node4,node8,Three Edge Diff,Two Edge Five Edge
,shortestpath_phase,node10,,0.0,,,,node12,,,668c85c9f955972065292902,young,node12,node1,Two Edge Diff,Four Edge Six Edge
301.30000001192093,shortestpath_phase,node1,49.0,0.0,,,,node7,,,668c85c9f955972065292902,young,node10,node7,Two Edge Diff,Four Edge Six Edge
1868.300000011921,shortestpath_phase,,49.0,1.0,,,,,,,668c85c9f955972065292902,young,,,One Edge Diff,Two Edge Three Edge
4337.399999976158,shortestpath_phase,node13,50.0,0.0,,,,node2,,,67f24d9d37225c87ef8b09c4,young,node2,node4,One Edge Diff,Four Edge Five Edge
2326.7999999523163,shortestpath_phase,node1,50.0,1.0,,,,node4,,,67f24d9d37225c87ef8b09c4,young,node9,node4,Two Edge Diff,Two Edge Four Edge
5621.300000071526,shortestpath_phase,node13,50.0,0.0,,,,node11,,,67f24d9d37225c87ef8b09c4,young,node11,node1,Two Edge Diff,Three Edge Five Edge
2536.399999976158,shortestpath_phase,node5,50.0,0.0,,,,node2,,,67f24d9d37225c87ef8b09c4,young,node2,node7,Three Edge Diff,Three Edge Six Edge
1612.1999999284744,shortestpath_phase,node8,49.0,0.0,,,,node13,,,67f24d9d37225c87ef8b09c4,young,node4,node13,Two Edge Diff,Two Edge Four Edge
2112.5,shortestpath_phase,node10,50.0,1.0,,,,node12,,,67f24d9d37225c87ef8b09c4,young,node1,node12,Two Edge Diff,Four Edge Six Edge
1051.600000023842,shortestpath_phase,node13,49.0,0.0,,,,node9,,,67f24d9d37225c87ef8b09c4,young,node2,node9,Two Edge Diff,Two Edge Four Edge
1003.7000000476836,shortestpath_phase,node5,50.0,1.0,,,,node2,,,67f24d9d37225c87ef8b09c4,young,node8,node2,Three Edge Diff,Two Edge Five Edge
1593.2000000476835,shortestpath_phase,node8,50.0,0.0,,,,node13,,,67f24d9d37225c87ef8b09c4,young,node13,node3,One Edge Diff,Two Edge Three Edge
1529.2000000476835,shortestpath_phase,node5,50.0,1.0,,,,node9,,,67f24d9d37225c87ef8b09c4,young,node8,node9,One Edge Diff,Four Edge Five Edge
1666.8000000715256,shortestpath_phase,node1,50.0,1.0,,,,node3,,,67f24d9d37225c87ef8b09c4,young,node10,node3,Four Edge Diff,Two Edge Six Edge
918.0,shortestpath_phase,node11,50.0,1.0,,,,node7,,,67f24d9d37225c87ef8b09c4,young,node5,node7,One Edge Diff,Two Edge Three Edge
813.6000000238419,shortestpath_phase,node10,50.0,1.0,,,,node12,,,67f24d9d37225c87ef8b09c4,young,node5,node12,Two Edge Diff,Four Edge Six Edge
1710.100000023842,shortestpath_phase,node1,49.0,1.0,,,,node11,,,67f24d9d37225c87ef8b09c4,young,node11,node9,One Edge Diff,Three Edge Four Edge
908.1999999284744,shortestpath_phase,node12,50.0,0.0,,,,node5,,,67f24d9d37225c87ef8b09c4,young,node5,node7,One Edge Diff,Two Edge Three Edge
915.100000023842,shortestpath_phase,node4,50.0,1.0,,,,node1,,,67f24d9d37225c87ef8b09c4,young,node9,node1,One Edge Diff,Two Edge Three Edge
548.9000000953674,shortestpath_phase,node13,49.0,1.0,,,,node2,,,67f24d9d37225c87ef8b09c4,young,node2,node5,Two Edge Diff,Four Edge Six Edge
443.1999999284744,shortestpath_phase,node5,50.0,1.0,,,,node7,,,67f24d9d37225c87ef8b09c4,young,node13,node7,One Edge Diff,Five Edge Six Edge
668.2000000476837,shortestpath_phase,node10,50.0,1.0,,,,node3,,,67f24d9d37225c87ef8b09c4,young,node2,node3,One Edge Diff,Four Edge Five Edge
1458.9000000953674,shortestpath_phase,node5,49.0,0.0,,,,node6,,,67f24d9d37225c87ef8b09c4,young,node8,node6,One Edge Diff,Four Edge Five Edge
1105.5,shortestpath_phase,node2,50.0,1.0,,,,node7,,,67f24d9d37225c87ef8b09c4,young,node13,node7,One Edge Diff,Three Edge Four Edge
1104.8000000715256,shortestpath_phase,node8,49.0,0.0,,,,node11,,,67f24d9d37225c87ef8b09c4,young,node1,node11,Three Edge Diff,Three Edge Six Edge
903.600000023842,shortestpath_phase,node4,50.0,1.0,,,,node9,,,67f24d9d37225c87ef8b09c4,young,node10,node9,Two Edge Diff,Three Edge Five Edge
796.5,shortestpath_phase,node5,50.0,0.0,,,,node12,,,67f24d9d37225c87ef8b09c4,young,node12,node10,Four Edge Diff,Two Edge Six Edge
938.5999999046326,shortestpath_phase,node10,50.0,1.0,,,,node11,,,67f24d9d37225c87ef8b09c4,young,node2,node11,Two Edge Diff,Three Edge Five Edge
796.7999999523163,shortestpath_phase,node12,50.0,0.0,,,,node5,,,67f24d9d37225c87ef8b09c4,young,node5,node13,Two Edge Diff,Two Edge Four Edge
907.100000023842,shortestpath_phase,node1,49.0,0.0,,,,node8,,,67f24d9d37225c87ef8b09c4,young,node10,node8,One Edge Diff,Five Edge Six Edge
1264.600000023842,shortestpath_phase,node5,49.0,1.0,,,,node6,,,67f24d9d37225c87ef8b09c4,young,node6,node13,Two Edge Diff,Four Edge Six Edge
917.399999976158,shortestpath_phase,node13,49.0,1.0,,,,node8,,,67f24d9d37225c87ef8b09c4,young,node8,node1,Three Edge Diff,Three Edge Six Edge
1067.7999999523165,shortestpath_phase,node5,50.0,1.0,,,,node2,,,67f24d9d37225c87ef8b09c4,young,node7,node2,Three Edge Diff,Two Edge Five Edge
1137.600000023842,shortestpath_phase,node9,50.0,1.0,,,,node4,,,67f24d9d37225c87ef8b09c4,young,node1,node4,One Edge Diff,Three Edge Four Edge
1307.5999999046326,shortestpath_phase,node2,50.0,1.0,,,,node6,,,67f24d9d37225c87ef8b09c4,young,node10,node6,Three Edge Diff,Three Edge Six Edge
795.6000000238419,shortestpath_phase,node5,50.0,1.0,,,,node11,,,67f24d9d37225c87ef8b09c4,young,node6,node11,One Edge Diff,Three Edge Four Edge
971.2999999523164,shortestpath_phase,node8,50.0,1.0,,,,node2,,,67f24d9d37225c87ef8b09c4,young,node5,node2,One Edge Diff,Four Edge Five Edge
1124.7000000476835,shortestpath_phase,node7,49.0,0.0,,,,node11,,,67f24d9d37225c87ef8b09c4,young,node5,node11,Three Edge Diff,Three Edge Six Edge
999.899999976158,shortestpath_phase,node5,50.0,1.0,,,,node2,,,67f24d9d37225c87ef8b09c4,young,node10,node2,Four Edge Diff,Two Edge Six Edge
913.0,shortestpath_phase,node11,50.0,0.0,,,,node8,,,67f24d9d37225c87ef8b09c4,young,node8,node5,One Edge Diff,Two Edge Three Edge
400.8000000715256,shortestpath_phase,node1,49.0,1.0,,,,node4,,,67f24d9d37225c87ef8b09c4,young,node4,node8,Three Edge Diff,Two Edge Five Edge
802.8999999761581,shortestpath_phase,node2,50.0,1.0,,,,node11,,,67f24d9d37225c87ef8b09c4,young,node10,node11,Three Edge Diff,Two Edge Five Edge
848.7999999523163,shortestpath_phase,node10,49.0,0.0,,,,node9,,,67f24d9d37225c87ef8b09c4,young,node4,node9,Three Edge Diff,Two Edge Five Edge
1372.1999999284744,shortestpath_phase,node4,49.0,1.0,,,,node3,,,67f24d9d37225c87ef8b09c4,young,node3,node13,Three Edge Diff,Three Edge Six Edge
791.3999999761581,shortestpath_phase,node5,49.0,1.0,,,,node2,,,67f24d9d37225c87ef8b09c4,young,node2,node13,Four Edge Diff,Two Edge Six Edge
850.2999999523163,shortestpath_phase,node4,49.0,1.0,,,,node11,,,67f24d9d37225c87ef8b09c4,young,node11,node7,Two Edge Diff,Two Edge Four Edge
813.6000000238419,shortestpath_phase,node10,49.0,1.0,,,,node3,,,67f24d9d37225c87ef8b09c4,young,node3,node5,Two Edge Diff,Four Edge Six Edge
894.1999999284744,shortestpath_phase,node5,49.0,0.0,,,,node8,,,67f24d9d37225c87ef8b09c4,young,node10,node8,One Edge Diff,Five Edge Six Edge
1120.399999976158,shortestpath_phase,node10,49.0,1.0,,,,node2,,,67f24d9d37225c87ef8b09c4,young,node2,node1,One Edge Diff,Five Edge Six Edge
1048.5,shortestpath_phase,node5,49.0,0.0,,,,node6,,,67f24d9d37225c87ef8b09c4,young,node10,node6,Two Edge Diff,Four Edge Six Edge
1196.2000000476835,shortestpath_phase,node10,50.0,0.0,,,,node7,,,67f24d9d37225c87ef8b09c4,young,node7,node2,Three Edge Diff,Three Edge Six Edge
1512.5,shortestpath_phase,node4,49.0,1.0,,,,node6,,,67f24d9d37225c87ef8b09c4,young,node6,node13,Two Edge Diff,Three Edge Five Edge
791.0999999046326,shortestpath_phase,node7,50.0,1.0,,,,node2,,,67f24d9d37225c87ef8b09c4,young,node1,node2,One Edge Diff,Three Edge Four Edge
570.6000000238419,shortestpath_phase,node13,49.0,0.0,,,,node1,,,67f24d9d37225c87ef8b09c4,young,node5,node1,One Edge Diff,Five Edge Six Edge
603.4000000953674,shortestpath_phase,node7,50.0,1.0,,,,node3,,,67f24d9d37225c87ef8b09c4,young,node5,node3,Three Edge Diff,Two Edge Five Edge
420.1999999284744,shortestpath_phase,node2,50.0,0.0,,,,node5,,,67f24d9d37225c87ef8b09c4,young,node5,node10,Three Edge Diff,Three Edge Six Edge
96.39999997615814,shortestpath_phase,node12,49.0,0.0,,,,node7,,,67f24d9d37225c87ef8b09c4,young,node10,node7,One Edge Diff,Three Edge Four Edge
566.5,shortestpath_phase,node5,50.0,1.0,,,,node3,,,67f24d9d37225c87ef8b09c4,young,node8,node3,Two Edge Diff,Three Edge Five Edge
98.10000002384186,shortestpath_phase,node13,49.0,0.0,,,,node9,,,67f24d9d37225c87ef8b09c4,young,node11,node9,One Edge Diff,Two Edge Three Edge
338.5,shortestpath_phase,node5,49.0,1.0,,,,node8,,,67f24d9d37225c87ef8b09c4,young,node8,node13,One Edge Diff,Five Edge Six Edge
326.7999999523163,shortestpath_phase,node13,49.0,1.0,,,,node12,,,67f24d9d37225c87ef8b09c4,young,node12,node5,Two Edge Diff,Four Edge Six Edge
532.1999999284744,shortestpath_phase,node7,49.0,1.0,,,,node4,,,67f24d9d37225c87ef8b09c4,young,node4,node5,One Edge Diff,Four Edge Five Edge
576.5,shortestpath_phase,node5,50.0,0.0,,,,node12,,,67f24d9d37225c87ef8b09c4,young,node12,node9,Two Edge Diff,Two Edge Four Edge
651.1000000238419,shortestpath_phase,node10,50.0,0.0,,,,node3,,,67f24d9d37225c87ef8b09c4,young,node3,node1,Two Edge Diff,Four Edge Six Edge
14.299999952316284,shortestpath_phase,node1,49.0,1.0,,,,node13,,,67f24d9d37225c87ef8b09c4,young,node13,node10,One Edge Diff,Five Edge Six Edge
468.2999999523163,shortestpath_phase,node10,50.0,1.0,,,,node4,,,67f24d9d37225c87ef8b09c4,young,node5,node4,One Edge Diff,Five Edge Six Edge
299.0,shortestpath_phase,node1,49.0,0.0,,,,node5,,,67f24d9d37225c87ef8b09c4,young,node8,node5,Two Edge Diff,Three Edge Five Edge
179.5,shortestpath_phase,node10,50.0,0.0,,,,node7,,,67f24d9d37225c87ef8b09c4,young,node7,node1,Four Edge Diff,Two Edge Six Edge
516.6000000238419,shortestpath_phase,node1,49.0,1.0,,,,node9,,,67f24d9d37225c87ef8b09c4,young,node9,node8,One Edge Diff,Four Edge Five Edge
128.39999997615814,shortestpath_phase,node7,50.0,0.0,,,,node11,,,67f24d9d37225c87ef8b09c4,young,node11,node5,Three Edge Diff,Two Edge Five Edge
622.8000000715256,shortestpath_phase,node13,50.0,0.0,,,,node9,,,67f24d9d37225c87ef8b09c4,young,node9,node5,Four Edge Diff,Two Edge Six Edge
373.60000002384186,shortestpath_phase,node1,50.0,0.0,,,,node11,,,67f24d9d37225c87ef8b09c4,young,node11,node8,Two Edge Diff,Three Edge Five Edge
327.5,shortestpath_phase,node5,50.0,0.0,,,,node7,,,67f24d9d37225c87ef8b09c4,young,node7,node10,One Edge Diff,Five Edge Six Edge
356.2000000476837,shortestpath_phase,node1,49.0,1.0,,,,node3,,,67f24d9d37225c87ef8b09c4,young,node3,node13,Three Edge Diff,Two Edge Five Edge
317.39999997615814,shortestpath_phase,node5,50.0,0.0,,,,node12,,,67f24d9d37225c87ef8b09c4,young,node12,node13,Four Edge Diff,Two Edge Six Edge
184.2000000476837,shortestpath_phase,node13,49.0,0.0,,,,node8,,,67f24d9d37225c87ef8b09c4,young,node5,node8,Four Edge Diff,Two Edge Six Edge
213.09999990463257,shortestpath_phase,node12,50.0,1.0,,,,node1,,,67f24d9d37225c87ef8b09c4,young,node10,node1,One Edge Diff,Three Edge Four Edge
330.7000000476837,shortestpath_phase,node10,49.0,0.0,,,,node4,,,67f24d9d37225c87ef8b09c4,young,node1,node4,One Edge Diff,Five Edge Six Edge
315.39999997615814,shortestpath_phase,node12,50.0,1.0,,,,node3,,,67f24d9d37225c87ef8b09c4,young,node1,node3,One Edge Diff,Two Edge Three Edge
502.1999999284744,shortestpath_phase,node10,49.0,0.0,,,,node9,,,67f24d9d37225c87ef8b09c4,young,node2,node9,Three Edge Diff,Three Edge Six Edge
565.3999999761581,shortestpath_phase,node4,49.0,1.0,,,,node7,,,67f24d9d37225c87ef8b09c4,young,node7,node10,One Edge Diff,Four Edge Five Edge
913.2000000476836,shortestpath_phase,node2,49.0,1.0,,,,node8,,,67f24d9d37225c87ef8b09c4,young,node8,node10,One Edge Diff,Four Edge Five Edge
373.5,shortestpath_phase,node1,49.0,0.0,,,,node4,,,67f24d9d37225c87ef8b09c4,young,node10,node4,Four Edge Diff,Two Edge Six Edge
1249.899999976158,shortestpath_phase,node5,49.0,0.0,,,,node9,,,67f24d9d37225c87ef8b09c4,young,node10,node9,Two Edge Diff,Four Edge Six Edge
,shortestpath_phase,node13,,0.0,,,,node8,,,67f24d9d37225c87ef8b09c4,young,node8,node10,One Edge Diff,Two Edge Three Edge
2325.0,shortestpath_phase,node10,49.0,1.0,,,,node7,,,67f24d9d37225c87ef8b09c4,young,node7,node12,Two Edge Diff,Two Edge Four Edge
535.8999999761581,shortestpath_phase,node12,50.0,0.0,,,,node3,,,67f24d9d37225c87ef8b09c4,young,node3,node7,One Edge Diff,Two Edge Three Edge
651.0,shortestpath_phase,node4,49.0,0.0,,,,node9,,,67f24d9d37225c87ef8b09c4,young,node13,node9,Two Edge Diff,Three Edge Five Edge
370.3999999761581,shortestpath_phase,node12,50.0,0.0,,,,node6,,,67f24d9d37225c87ef8b09c4,young,node6,node13,One Edge Diff,Three Edge Four Edge
332.39999997615814,shortestpath_phase,node10,50.0,0.0,,,,node3,,,67f24d9d37225c87ef8b09c4,young,node3,node4,One Edge Diff,Four Edge Five Edge
295.2000000476837,shortestpath_phase,node8,50.0,0.0,,,,node12,,,67f24d9d37225c87ef8b09c4,young,node12,node5,Two Edge Diff,Three Edge Five Edge
253.60000002384183,shortestpath_phase,node4,50.0,1.0,,,,node3,,,67f24d9d37225c87ef8b09c4,young,node8,node3,Two Edge Diff,Two Edge Four Edge
270.3000000715256,shortestpath_phase,node7,50.0,0.0,,,,node10,,,67f24d9d37225c87ef8b09c4,young,node10,node4,Two Edge Diff,Two Edge Four Edge
200.0,shortestpath_phase,node13,49.0,0.0,,,,node11,,,67f24d9d37225c87ef8b09c4,young,node4,node11,Two Edge Diff,Three Edge Five Edge
199.59999990463257,shortestpath_phase,node8,50.0,1.0,,,,node12,,,67f24d9d37225c87ef8b09c4,young,node2,node12,One Edge Diff,Three Edge Four Edge
130.39999997615814,shortestpath_phase,node10,49.0,1.0,,,,node7,,,67f24d9d37225c87ef8b09c4,young,node7,node5,Four Edge Diff,Two Edge Six Edge
145.39999997615814,shortestpath_phase,node4,50.0,0.0,,,,node8,,,67f24d9d37225c87ef8b09c4,young,node8,node13,One Edge Diff,Four Edge Five Edge
96.20000004768372,shortestpath_phase,node7,49.0,1.0,,,,node10,,,67f24d9d37225c87ef8b09c4,young,node10,node5,Three Edge Diff,Two Edge Five Edge
183.60000002384183,shortestpath_phase,node1,50.0,1.0,,,,node9,,,67f24d9d37225c87ef8b09c4,young,node10,node9,Two Edge Diff,Four Edge Six Edge
67.20000004768372,shortestpath_phase,node13,49.0,1.0,,,,node6,,,67f24d9d37225c87ef8b09c4,young,node6,node5,Four Edge Diff,Two Edge Six Edge
149.10000002384186,shortestpath_phase,node1,50.0,0.0,,,,node7,,,67f24d9d37225c87ef8b09c4,young,node7,node10,Two Edge Diff,Four Edge Six Edge
227.5,shortestpath_phase,node2,49.0,0.0,,,,node9,,,67f24d9d37225c87ef8b09c4,young,node10,node9,Two Edge Diff,Three Edge Five Edge
246.40000009536743,shortestpath_phase,node1,50.0,0.0,,,,node6,,,67f24d9d37225c87ef8b09c4,young,node6,node13,Two Edge Diff,Three Edge Five Edge
195.0,shortestpath_phase,node7,49.0,0.0,,,,node2,,,67f24d9d37225c87ef8b09c4,young,node4,node2,One Edge Diff,Three Edge Four Edge
333.0,shortestpath_phase,node10,50.0,1.0,,,,node9,,,67f24d9d37225c87ef8b09c4,young,node5,node9,Four Edge Diff,Two Edge Six Edge
235.40000009536743,shortestpath_phase,node8,50.0,1.0,,,,node13,,,67f24d9d37225c87ef8b09c4,young,node5,node13,Three Edge Diff,Two Edge Five Edge
234.10000002384183,shortestpath_phase,node12,50.0,0.0,,,,node9,,,67f24d9d37225c87ef8b09c4,young,node9,node7,One Edge Diff,Two Edge Three Edge
208.10000002384183,shortestpath_phase,node8,50.0,1.0,,,,node6,,,67f24d9d37225c87ef8b09c4,young,node4,node6,Two Edge Diff,Two Edge Four Edge
190.39999997615817,shortestpath_phase,node10,50.0,1.0,,,,node7,,,67f24d9d37225c87ef8b09c4,young,node3,node7,Two Edge Diff,Two Edge Four Edge
308.60000002384186,shortestpath_phase,node8,50.0,1.0,,,,node4,,,67f24d9d37225c87ef8b09c4,young,node1,node4,One Edge Diff,Four Edge Five Edge
451.0,shortestpath_phase,node5,50.0,0.0,,,,node9,,,67f24d9d37225c87ef8b09c4,young,node9,node13,Two Edge Diff,Four Edge Six Edge
389.8000000715256,shortestpath_phase,node6,50.0,0.0,,,,node11,,,67f24d9d37225c87ef8b09c4,young,node11,node4,One Edge Diff,Two Edge Three Edge
398.8999999761581,shortestpath_phase,node13,50.0,0.0,,,,node4,,,67f24d9d37225c87ef8b09c4,young,node4,node5,One Edge Diff,Five Edge Six Edge
218.29999995231628,shortestpath_phase,node5,50.0,1.0,,,,node12,,,67f24d9d37225c87ef8b09c4,young,node7,node12,Three Edge Diff,Two Edge Five Edge
195.5,shortestpath_phase,node13,50.0,0.0,,,,node6,,,67f24d9d37225c87ef8b09c4,young,node6,node4,Three Edge Diff,Two Edge Five Edge
298.89999997615814,shortestpath_phase,node10,49.0,0.0,,,,node2,,,67f24d9d37225c87ef8b09c4,young,node5,node2,One Edge Diff,Five Edge Six Edge
129.20000004768372,shortestpath_phase,node12,50.0,0.0,,,,node3,,,67f24d9d37225c87ef8b09c4,young,node3,node13,Two Edge Diff,Two Edge Four Edge
280.3000000715256,shortestpath_phase,node8,50.0,0.0,,,,node6,,,67f24d9d37225c87ef8b09c4,young,node6,node5,Three Edge Diff,Three Edge Six Edge
337.2999999523163,shortestpath_phase,node2,50.0,0.0,,,,node12,,,67f24d9d37225c87ef8b09c4,young,node12,node10,Three Edge Diff,Three Edge Six Edge
65.10000002384186,shortestpath_phase,node6,50.0,0.0,,,,node10,,,67f24d9d37225c87ef8b09c4,young,node10,node5,One Edge Diff,Three Edge Four Edge
222.10000002384183,shortestpath_phase,node9,49.0,0.0,,,,node13,,,67f24d9d37225c87ef8b09c4,young,node2,node13,One Edge Diff,Two Edge Three Edge
243.5,shortestpath_phase,node1,50.0,0.0,,,,node12,,,67f24d9d37225c87ef8b09c4,young,node12,node7,One Edge Diff,Three Edge Four Edge
279.60000002384186,shortestpath_phase,node10,49.0,0.0,,,,node9,,,67f24d9d37225c87ef8b09c4,young,node1,node9,Four Edge Diff,Two Edge Six Edge
230.3000000715256,shortestpath_phase,node8,50.0,0.0,,,,node6,,,67f24d9d37225c87ef8b09c4,young,node6,node1,Three Edge Diff,Three Edge Six Edge
1457.2000000476835,shortestpath_phase,node2,49.0,0.0,,,,node12,,,63c3118da7ffa9c9fa88a10e,old,node10,node12,Three Edge Diff,Two Edge Five Edge
1442.7999999523165,shortestpath_phase,node10,49.0,0.0,,,,node4,,,63c3118da7ffa9c9fa88a10e,old,node1,node4,One Edge Diff,Five Edge Six Edge
1235.0,shortestpath_phase,node13,50.0,0.0,,,,node12,,,63c3118da7ffa9c9fa88a10e,old,node12,node5,Two Edge Diff,Four Edge Six Edge
1054.6999999284744,shortestpath_phase,node1,49.0,0.0,,,,node4,,,63c3118da7ffa9c9fa88a10e,old,node7,node4,Two Edge Diff,Two Edge Four Edge
1516.1999999284744,shortestpath_phase,node13,50.0,1.0,,,,node6,,,63c3118da7ffa9c9fa88a10e,old,node2,node6,Two Edge Diff,Two Edge Four Edge
1353.600000023842,shortestpath_phase,node8,49.0,0.0,,,,node11,,,63c3118da7ffa9c9fa88a10e,old,node5,node11,Three Edge Diff,Two Edge Five Edge
1097.2999999523165,shortestpath_phase,node1,50.0,0.0,,,,node3,,,63c3118da7ffa9c9fa88a10e,old,node3,node10,Four Edge Diff,Two Edge Six Edge
1293.0,shortestpath_phase,node2,50.0,0.0,,,,node11,,,63c3118da7ffa9c9fa88a10e,old,node11,node10,Three Edge Diff,Two Edge Five Edge
817.5,shortestpath_phase,node1,49.0,0.0,,,,node4,,,63c3118da7ffa9c9fa88a10e,old,node13,node4,Three Edge Diff,Three Edge Six Edge
1485.100000023842,shortestpath_phase,node6,49.0,1.0,,,,node8,,,63c3118da7ffa9c9fa88a10e,old,node8,node12,One Edge Diff,Two Edge Three Edge
1477.2999999523165,shortestpath_phase,node10,49.0,1.0,,,,node7,,,63c3118da7ffa9c9fa88a10e,old,node7,node5,Four Edge Diff,Two Edge Six Edge
895.6000000238419,shortestpath_phase,node1,50.0,0.0,,,,node8,,,63c3118da7ffa9c9fa88a10e,old,node8,node10,One Edge Diff,Five Edge Six Edge
1496.6999999284744,shortestpath_phase,node10,50.0,0.0,,,,node12,,,63c3118da7ffa9c9fa88a10e,old,node12,node2,One Edge Diff,Four Edge Five Edge
1223.100000023842,shortestpath_phase,node4,49.0,1.0,,,,node3,,,63c3118da7ffa9c9fa88a10e,old,node3,node10,Three Edge Diff,Three Edge Six Edge
1588.1999999284744,shortestpath_phase,node13,49.0,0.0,,,,node2,,,63c3118da7ffa9c9fa88a10e,old,node5,node2,Two Edge Diff,Four Edge Six Edge
2284.599999904633,shortestpath_phase,node5,50.0,1.0,,,,node9,,,63c3118da7ffa9c9fa88a10e,old,node8,node9,One Edge Diff,Four Edge Five Edge
813.0,shortestpath_phase,node1,49.0,1.0,,,,node4,,,63c3118da7ffa9c9fa88a10e,old,node4,node9,Two Edge Diff,Two Edge Four Edge
2333.600000023842,shortestpath_phase,node10,49.0,1.0,,,,node9,,,63c3118da7ffa9c9fa88a10e,old,node9,node1,Four Edge Diff,Two Edge Six Edge
1403.7000000476835,shortestpath_phase,node5,49.0,0.0,,,,node12,,,63c3118da7ffa9c9fa88a10e,old,node9,node12,Two Edge Diff,Two Edge Four Edge
1428.399999976158,shortestpath_phase,node10,50.0,1.0,,,,node7,,,63c3118da7ffa9c9fa88a10e,old,node4,node7,Three Edge Diff,Three Edge Six Edge
977.100000023842,shortestpath_phase,node5,49.0,0.0,,,,node12,,,63c3118da7ffa9c9fa88a10e,old,node3,node12,One Edge Diff,Two Edge Three Edge
1448.100000023842,shortestpath_phase,node4,50.0,0.0,,,,node3,,,63c3118da7ffa9c9fa88a10e,old,node3,node6,One Edge Diff,Two Edge Three Edge
1393.399999976158,shortestpath_phase,node1,50.0,0.0,,,,node12,,,63c3118da7ffa9c9fa88a10e,old,node12,node13,Two Edge Diff,Three Edge Five Edge
2546.600000023842,shortestpath_phase,node10,50.0,0.0,,,,node3,,,63c3118da7ffa9c9fa88a10e,old,node3,node5,Two Edge Diff,Four Edge Six Edge
1122.5,shortestpath_phase,node12,50.0,1.0,,,,node6,,,63c3118da7ffa9c9fa88a10e,old,node13,node6,One Edge Diff,Three Edge Four Edge
946.8000000715256,shortestpath_phase,node10,49.0,0.0,,,,node4,,,63c3118da7ffa9c9fa88a10e,old,node5,node4,One Edge Diff,Five Edge Six Edge
1626.2999999523165,shortestpath_phase,node13,50.0,0.0,,,,node2,,,63c3118da7ffa9c9fa88a10e,old,node2,node4,One Edge Diff,Four Edge Five Edge
901.2999999523164,shortestpath_phase,node4,50.0,0.0,,,,node3,,,63c3118da7ffa9c9fa88a10e,old,node3,node13,Three Edge Diff,Two Edge Five Edge
2070.600000023842,shortestpath_phase,node10,49.0,0.0,,,,node6,,,63c3118da7ffa9c9fa88a10e,old,node4,node6,Two Edge Diff,Three Edge Five Edge
1106.0,shortestpath_phase,node9,50.0,1.0,,,,node4,,,63c3118da7ffa9c9fa88a10e,old,node1,node4,One Edge Diff,Three Edge Four Edge
971.8000000715256,shortestpath_phase,node10,49.0,0.0,,,,node3,,,63c3118da7ffa9c9fa88a10e,old,node1,node3,Two Edge Diff,Four Edge Six Edge
1009.399999976158,shortestpath_phase,node4,50.0,1.0,,,,node9,,,63c3118da7ffa9c9fa88a10e,old,node10,node9,Two Edge Diff,Three Edge Five Edge
1559.7000000476835,shortestpath_phase,node5,50.0,0.0,,,,node6,,,63c3118da7ffa9c9fa88a10e,old,node6,node13,Two Edge Diff,Four Edge Six Edge
1944.2999999523165,shortestpath_phase,node12,50.0,1.0,,,,node9,,,63c3118da7ffa9c9fa88a10e,old,node10,node9,Two Edge Diff,Two Edge Four Edge
1236.0,shortestpath_phase,node4,49.0,0.0,,,,node11,,,63c3118da7ffa9c9fa88a10e,old,node13,node11,Three Edge Diff,Two Edge Five Edge
1502.399999976158,shortestpath_phase,node13,49.0,0.0,,,,node1,,,63c3118da7ffa9c9fa88a10e,old,node5,node1,One Edge Diff,Five Edge Six Edge
1226.5,shortestpath_phase,node7,49.0,0.0,,,,node11,,,63c3118da7ffa9c9fa88a10e,old,node5,node11,Three Edge Diff,Three Edge Six Edge
1704.7000000476835,shortestpath_phase,node8,49.0,1.0,,,,node4,,,63c3118da7ffa9c9fa88a10e,old,node4,node5,One Edge Diff,Four Edge Five Edge
1568.7000000476835,shortestpath_phase,node1,50.0,1.0,,,,node3,,,63c3118da7ffa9c9fa88a10e,old,node11,node3,One Edge Diff,Two Edge Three Edge
874.9000000953674,shortestpath_phase,node4,49.0,0.0,,,,node9,,,63c3118da7ffa9c9fa88a10e,old,node8,node9,One Edge Diff,Three Edge Four Edge
945.899999976158,shortestpath_phase,node13,50.0,0.0,,,,node11,,,63c3118da7ffa9c9fa88a10e,old,node11,node2,One Edge Diff,Three Edge Four Edge
976.7999999523164,shortestpath_phase,node8,49.0,1.0,,,,node3,,,63c3118da7ffa9c9fa88a10e,old,node3,node5,Two Edge Diff,Three Edge Five Edge
1478.7000000476835,shortestpath_phase,node5,50.0,0.0,,,,node12,,,63c3118da7ffa9c9fa88a10e,old,node12,node10,Four Edge Diff,Two Edge Six Edge
1777.1999999284744,shortestpath_phase,node11,50.0,0.0,,,,node7,,,63c3118da7ffa9c9fa88a10e,old,node7,node5,One Edge Diff,Two Edge Three Edge
745.0,shortestpath_phase,node5,50.0,1.0,,,,node9,,,63c3118da7ffa9c9fa88a10e,old,node13,node9,Two Edge Diff,Four Edge Six Edge
1148.1999999284744,shortestpath_phase,node10,49.0,0.0,,,,node12,,,63c3118da7ffa9c9fa88a10e,old,node5,node12,Two Edge Diff,Four Edge Six Edge
