,rt,trial_type,time_elapsed,sequence,stimulus,key_press,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,partid
20302,2423.400000002235,directmemory_phase,1425680,blocked,GW/hanover.png,49.0,0.0,0.8,GW/huntsville.png,GW/peoria.png,GW/cornwall.png,GW/peoria.png,GW/huntsville.png,GW/cornwall.png,0.5,closer,644b1e452a0061d713dcbf4a
20304,1728.300000000745,directmemory_phase,1428420,blocked,GW/boulder.png,50.0,0.0,0.7692307692307693,GW/carmel.png,GW/peoria.png,GW/leesburg.png,GW/leesburg.png,GW/peoria.png,GW/carmel.png,0.5,closer,644b1e452a0061d713dcbf4a
20306,2212.599999997765,directmemory_phase,1431635,blocked,GW/westpalmbeach.png,49.0,1.0,0.7777777777777778,GW/hanover.png,GW/racine.png,GW/gatlinburg.png,GW/hanover.png,GW/gatlinburg.png,GW/racine.png,1.0,,644b1e452a0061d713dcbf4a
20308,2637.699999999255,directmemory_phase,1435276,blocked,GW/gatlinburg.png,51.0,1.0,0.7857142857142857,GW/peoria.png,GW/cornwall.png,GW/racine.png,GW/racine.png,GW/cornwall.png,GW/peoria.png,1.0,,644b1e452a0061d713dcbf4a
20310,2038.300000000745,directmemory_phase,1438319,blocked,GW/peoria.png,49.0,1.0,0.7931034482758621,GW/hanover.png,GW/leesburg.png,GW/carmel.png,GW/hanover.png,GW/carmel.png,GW/leesburg.png,1.0,,644b1e452a0061d713dcbf4a
20312,1133.39999999851,directmemory_phase,1440460,blocked,GW/newhope.png,51.0,1.0,0.8,GW/gatlinburg.png,GW/racine.png,GW/cornwall.png,GW/cornwall.png,GW/racine.png,GW/gatlinburg.png,1.0,,644b1e452a0061d713dcbf4a
20314,1909.89999999851,directmemory_phase,1443374,blocked,GW/hanover.png,51.0,1.0,0.8064516129032258,GW/racine.png,GW/carmel.png,GW/westpalmbeach.png,GW/westpalmbeach.png,GW/carmel.png,GW/racine.png,1.0,,644b1e452a0061d713dcbf4a
20316,1523.699999999255,directmemory_phase,1445903,blocked,GW/peoria.png,51.0,1.0,0.8125,GW/gatlinburg.png,GW/boulder.png,GW/huntsville.png,GW/huntsville.png,GW/boulder.png,GW/gatlinburg.png,1.0,,644b1e452a0061d713dcbf4a
22204,3448.0,directmemory_phase,1294676,blocked,GW/newhope.png,50.0,1.0,1.0,GW/hotsprings.png,GW/carmel.png,GW/gatlinburg.png,GW/carmel.png,GW/hotsprings.png,GW/gatlinburg.png,1.0,,626976d0dfd20d6832fc92aa
22206,4733.699999928474,directmemory_phase,1300412,blocked,GW/hotsprings.png,49.0,1.0,1.0,GW/leesburg.png,GW/westpalmbeach.png,GW/boulder.png,GW/leesburg.png,GW/boulder.png,GW/westpalmbeach.png,1.0,,626976d0dfd20d6832fc92aa
22208,3509.2999999523163,directmemory_phase,1304924,blocked,GW/cornwall.png,49.0,1.0,1.0,GW/racine.png,GW/carmel.png,GW/shreveport.png,GW/racine.png,GW/shreveport.png,GW/carmel.png,1.0,,626976d0dfd20d6832fc92aa
22210,2397.2999999523163,directmemory_phase,1308324,blocked,GW/shreveport.png,51.0,1.0,1.0,GW/boulder.png,GW/leesburg.png,GW/hotsprings.png,GW/hotsprings.png,GW/leesburg.png,GW/boulder.png,1.0,,626976d0dfd20d6832fc92aa
22212,3845.899999976158,directmemory_phase,1313172,blocked,GW/newhope.png,51.0,1.0,1.0,GW/leesburg.png,GW/hanover.png,GW/westpalmbeach.png,GW/westpalmbeach.png,GW/hanover.png,GW/leesburg.png,1.0,,626976d0dfd20d6832fc92aa
22214,3404.899999976158,directmemory_phase,1317580,blocked,GW/hotsprings.png,51.0,1.0,1.0,GW/westpalmbeach.png,GW/huntsville.png,GW/peoria.png,GW/peoria.png,GW/huntsville.png,GW/westpalmbeach.png,1.0,,626976d0dfd20d6832fc92aa
22216,2309.2999999523163,directmemory_phase,1320892,blocked,GW/huntsville.png,51.0,1.0,1.0,GW/boulder.png,GW/hanover.png,GW/newhope.png,GW/newhope.png,GW/hanover.png,GW/boulder.png,1.0,,626976d0dfd20d6832fc92aa
22218,,directmemory_phase,1328396,blocked,GW/leesburg.png,,0.0,0.875,GW/shreveport.png,GW/cornwall.png,GW/newhope.png,GW/cornwall.png,GW/shreveport.png,GW/newhope.png,0.0,,626976d0dfd20d6832fc92aa
22221,1844.7000000476835,directmemory_phase,1334244,blocked,GW/carmel.png,51.0,1.0,0.8888888888888888,GW/leesburg.png,GW/peoria.png,GW/newhope.png,GW/newhope.png,GW/peoria.png,GW/leesburg.png,1.0,,626976d0dfd20d6832fc92aa
22223,2069.1999999284744,directmemory_phase,1337316,blocked,GW/racine.png,49.0,1.0,0.9,GW/cornwall.png,GW/hotsprings.png,GW/gatlinburg.png,GW/cornwall.png,GW/gatlinburg.png,GW/hotsprings.png,1.0,,626976d0dfd20d6832fc92aa
22225,2389.0,directmemory_phase,1340707,blocked,GW/peoria.png,51.0,1.0,0.9090909090909092,GW/gatlinburg.png,GW/westpalmbeach.png,GW/hotsprings.png,GW/hotsprings.png,GW/westpalmbeach.png,GW/gatlinburg.png,1.0,,626976d0dfd20d6832fc92aa
22227,1789.7999999523165,directmemory_phase,1343499,blocked,GW/cornwall.png,49.0,1.0,0.9166666666666666,GW/gatlinburg.png,GW/peoria.png,GW/boulder.png,GW/gatlinburg.png,GW/boulder.png,GW/peoria.png,1.0,,626976d0dfd20d6832fc92aa
22229,1909.8000000715256,directmemory_phase,1346411,blocked,GW/newhope.png,51.0,1.0,0.9230769230769232,GW/cornwall.png,GW/hanover.png,GW/peoria.png,GW/peoria.png,GW/hanover.png,GW/cornwall.png,1.0,,626976d0dfd20d6832fc92aa
22231,3165.1999999284744,directmemory_phase,1350579,blocked,GW/shreveport.png,50.0,0.0,0.8571428571428571,GW/westpalmbeach.png,GW/peoria.png,GW/huntsville.png,GW/huntsville.png,GW/peoria.png,GW/westpalmbeach.png,0.5,closer,626976d0dfd20d6832fc92aa
22233,3036.399999976158,directmemory_phase,1354619,blocked,GW/westpalmbeach.png,49.0,1.0,0.8666666666666667,GW/newhope.png,GW/hotsprings.png,GW/huntsville.png,GW/newhope.png,GW/huntsville.png,GW/hotsprings.png,1.0,,626976d0dfd20d6832fc92aa
22235,4189.400000095367,directmemory_phase,1359811,blocked,GW/huntsville.png,49.0,1.0,0.875,GW/carmel.png,GW/boulder.png,GW/hotsprings.png,GW/carmel.png,GW/hotsprings.png,GW/boulder.png,1.0,,626976d0dfd20d6832fc92aa
22237,2029.100000023842,directmemory_phase,1362843,blocked,GW/shreveport.png,50.0,1.0,0.8823529411764706,GW/leesburg.png,GW/gatlinburg.png,GW/westpalmbeach.png,GW/gatlinburg.png,GW/leesburg.png,GW/westpalmbeach.png,1.0,,626976d0dfd20d6832fc92aa
22239,3557.100000023842,directmemory_phase,1367403,blocked,GW/cornwall.png,50.0,1.0,0.8888888888888888,GW/boulder.png,GW/leesburg.png,GW/peoria.png,GW/leesburg.png,GW/boulder.png,GW/peoria.png,1.0,,626976d0dfd20d6832fc92aa
22241,2245.100000023842,directmemory_phase,1370651,blocked,GW/hotsprings.png,49.0,1.0,0.8947368421052632,GW/shreveport.png,GW/hanover.png,GW/boulder.png,GW/shreveport.png,GW/boulder.png,GW/hanover.png,1.0,,626976d0dfd20d6832fc92aa
22243,2252.899999976158,directmemory_phase,1373907,blocked,GW/hanover.png,50.0,1.0,0.9,GW/huntsville.png,GW/carmel.png,GW/shreveport.png,GW/carmel.png,GW/huntsville.png,GW/shreveport.png,1.0,,626976d0dfd20d6832fc92aa
22245,3973.100000023842,directmemory_phase,1378883,blocked,GW/huntsville.png,49.0,1.0,0.9047619047619048,GW/shreveport.png,GW/cornwall.png,GW/hotsprings.png,GW/shreveport.png,GW/hotsprings.png,GW/cornwall.png,1.0,,626976d0dfd20d6832fc92aa
22247,3725.399999976158,directmemory_phase,1383611,blocked,GW/leesburg.png,50.0,0.0,0.8636363636363636,GW/boulder.png,GW/newhope.png,GW/peoria.png,GW/boulder.png,GW/peoria.png,GW/newhope.png,0.5,closer,626976d0dfd20d6832fc92aa
22249,2901.0,directmemory_phase,1387515,blocked,GW/gatlinburg.png,51.0,1.0,0.8695652173913043,GW/peoria.png,GW/huntsville.png,GW/cornwall.png,GW/cornwall.png,GW/huntsville.png,GW/peoria.png,1.0,,626976d0dfd20d6832fc92aa
22251,3173.2999999523163,directmemory_phase,1391691,blocked,GW/boulder.png,51.0,1.0,0.875,GW/huntsville.png,GW/cornwall.png,GW/leesburg.png,GW/leesburg.png,GW/cornwall.png,GW/huntsville.png,1.0,,626976d0dfd20d6832fc92aa
22253,3773.700000047684,directmemory_phase,1396467,blocked,GW/huntsville.png,51.0,1.0,0.88,GW/leesburg.png,GW/gatlinburg.png,GW/peoria.png,GW/peoria.png,GW/gatlinburg.png,GW/leesburg.png,1.0,,626976d0dfd20d6832fc92aa
22255,2541.5,directmemory_phase,1400011,blocked,GW/gatlinburg.png,49.0,1.0,0.8846153846153846,GW/shreveport.png,GW/hanover.png,GW/racine.png,GW/shreveport.png,GW/racine.png,GW/hanover.png,1.0,,626976d0dfd20d6832fc92aa
22257,3407.5,directmemory_phase,1404421,blocked,GW/peoria.png,49.0,1.0,0.8888888888888888,GW/huntsville.png,GW/racine.png,GW/leesburg.png,GW/huntsville.png,GW/leesburg.png,GW/racine.png,1.0,,626976d0dfd20d6832fc92aa
22259,2579.0,directmemory_phase,1408002,blocked,GW/carmel.png,50.0,1.0,0.8928571428571429,GW/shreveport.png,GW/hanover.png,GW/leesburg.png,GW/hanover.png,GW/shreveport.png,GW/leesburg.png,1.0,,626976d0dfd20d6832fc92aa
22261,3292.899999976158,directmemory_phase,1412298,blocked,GW/newhope.png,50.0,1.0,0.896551724137931,GW/hanover.png,GW/huntsville.png,GW/gatlinburg.png,GW/huntsville.png,GW/hanover.png,GW/gatlinburg.png,1.0,,626976d0dfd20d6832fc92aa
22263,3580.600000023842,directmemory_phase,1416882,blocked,GW/leesburg.png,49.0,1.0,0.9,GW/hotsprings.png,GW/newhope.png,GW/peoria.png,GW/hotsprings.png,GW/peoria.png,GW/newhope.png,1.0,,626976d0dfd20d6832fc92aa
22265,3181.1999999284744,directmemory_phase,1421066,blocked,GW/peoria.png,49.0,1.0,0.9032258064516128,GW/newhope.png,GW/hanover.png,GW/leesburg.png,GW/newhope.png,GW/leesburg.png,GW/hanover.png,1.0,,626976d0dfd20d6832fc92aa
22267,3613.399999976158,directmemory_phase,1425682,blocked,GW/carmel.png,49.0,1.0,0.90625,GW/huntsville.png,GW/gatlinburg.png,GW/shreveport.png,GW/huntsville.png,GW/shreveport.png,GW/gatlinburg.png,1.0,,626976d0dfd20d6832fc92aa
26111,1901.899999976158,directmemory_phase,1127523,blocked,GW/cornwall.png,50.0,1.0,1.0,GW/carmel.png,GW/hotsprings.png,GW/shreveport.png,GW/hotsprings.png,GW/carmel.png,GW/shreveport.png,1.0,,65d563ecf8df20ade2f17888
26113,2480.600000023842,directmemory_phase,1131012,blocked,GW/gatlinburg.png,49.0,1.0,1.0,GW/racine.png,GW/newhope.png,GW/westpalmbeach.png,GW/racine.png,GW/westpalmbeach.png,GW/newhope.png,1.0,,65d563ecf8df20ade2f17888
26115,2286.100000023842,directmemory_phase,1134304,blocked,GW/huntsville.png,50.0,1.0,1.0,GW/carmel.png,GW/hotsprings.png,GW/peoria.png,GW/hotsprings.png,GW/carmel.png,GW/peoria.png,1.0,,65d563ecf8df20ade2f17888
26117,5386.799999952316,directmemory_phase,1140701,blocked,GW/peoria.png,49.0,1.0,1.0,GW/gatlinburg.png,GW/newhope.png,GW/hanover.png,GW/gatlinburg.png,GW/hanover.png,GW/newhope.png,1.0,,65d563ecf8df20ade2f17888
26119,,directmemory_phase,1148212,blocked,GW/newhope.png,,0.0,0.8,GW/shreveport.png,GW/westpalmbeach.png,GW/huntsville.png,GW/huntsville.png,GW/westpalmbeach.png,GW/shreveport.png,0.0,,65d563ecf8df20ade2f17888
26122,1676.600000023842,directmemory_phase,1153907,blocked,GW/hanover.png,50.0,0.0,0.6666666666666666,GW/hotsprings.png,GW/carmel.png,GW/cornwall.png,GW/hotsprings.png,GW/cornwall.png,GW/carmel.png,0.5,closer,65d563ecf8df20ade2f17888
26124,2395.5,directmemory_phase,1157312,blocked,GW/leesburg.png,51.0,1.0,0.7142857142857143,GW/hanover.png,GW/newhope.png,GW/huntsville.png,GW/huntsville.png,GW/newhope.png,GW/hanover.png,1.0,,65d563ecf8df20ade2f17888
26126,2140.0,directmemory_phase,1160466,blocked,GW/newhope.png,51.0,0.0,0.625,GW/carmel.png,GW/shreveport.png,GW/hanover.png,GW/carmel.png,GW/hanover.png,GW/shreveport.png,0.5,closer,65d563ecf8df20ade2f17888
26128,2223.7999999523163,directmemory_phase,1163700,blocked,GW/peoria.png,49.0,0.0,0.5555555555555556,GW/carmel.png,GW/boulder.png,GW/shreveport.png,GW/shreveport.png,GW/boulder.png,GW/carmel.png,0.5,closer,65d563ecf8df20ade2f17888
26130,1767.600000023842,directmemory_phase,1166478,blocked,GW/hotsprings.png,50.0,0.0,0.5,GW/hanover.png,GW/peoria.png,GW/boulder.png,GW/hanover.png,GW/boulder.png,GW/peoria.png,0.5,closer,65d563ecf8df20ade2f17888
26132,2360.0,directmemory_phase,1169845,blocked,GW/westpalmbeach.png,51.0,1.0,0.5454545454545454,GW/huntsville.png,GW/boulder.png,GW/peoria.png,GW/peoria.png,GW/boulder.png,GW/huntsville.png,1.0,,65d563ecf8df20ade2f17888
26134,2482.0,directmemory_phase,1173334,blocked,GW/hotsprings.png,49.0,1.0,0.5833333333333334,GW/newhope.png,GW/shreveport.png,GW/carmel.png,GW/newhope.png,GW/carmel.png,GW/shreveport.png,1.0,,65d563ecf8df20ade2f17888
26136,2761.899999976158,directmemory_phase,1177104,blocked,GW/westpalmbeach.png,50.0,0.0,0.5384615384615384,GW/racine.png,GW/shreveport.png,GW/hanover.png,GW/hanover.png,GW/shreveport.png,GW/racine.png,0.5,closer,65d563ecf8df20ade2f17888
26138,3190.2999999523163,directmemory_phase,1181310,blocked,GW/newhope.png,50.0,0.0,0.5,GW/gatlinburg.png,GW/hanover.png,GW/hotsprings.png,GW/hotsprings.png,GW/hanover.png,GW/gatlinburg.png,0.5,closer,65d563ecf8df20ade2f17888
26140,1584.600000023842,directmemory_phase,1183901,blocked,GW/racine.png,50.0,1.0,0.5333333333333333,GW/boulder.png,GW/gatlinburg.png,GW/hotsprings.png,GW/gatlinburg.png,GW/boulder.png,GW/hotsprings.png,1.0,,65d563ecf8df20ade2f17888
26142,2682.100000023842,directmemory_phase,1187592,blocked,GW/carmel.png,51.0,0.0,0.5,GW/newhope.png,GW/hanover.png,GW/cornwall.png,GW/newhope.png,GW/cornwall.png,GW/hanover.png,0.5,closer,65d563ecf8df20ade2f17888
26144,1976.100000023842,directmemory_phase,1190574,blocked,GW/cornwall.png,50.0,1.0,0.5294117647058824,GW/huntsville.png,GW/westpalmbeach.png,GW/boulder.png,GW/westpalmbeach.png,GW/huntsville.png,GW/boulder.png,1.0,,65d563ecf8df20ade2f17888
26146,2403.899999976158,directmemory_phase,1193981,blocked,GW/gatlinburg.png,49.0,1.0,0.5555555555555556,GW/peoria.png,GW/huntsville.png,GW/westpalmbeach.png,GW/peoria.png,GW/westpalmbeach.png,GW/huntsville.png,1.0,,65d563ecf8df20ade2f17888
26148,4076.700000047684,directmemory_phase,1199064,blocked,GW/hotsprings.png,50.0,0.0,0.5263157894736842,GW/cornwall.png,GW/shreveport.png,GW/boulder.png,GW/cornwall.png,GW/boulder.png,GW/shreveport.png,0.5,closer,65d563ecf8df20ade2f17888
26150,2173.5,directmemory_phase,1202246,blocked,GW/peoria.png,51.0,1.0,0.55,GW/carmel.png,GW/racine.png,GW/westpalmbeach.png,GW/westpalmbeach.png,GW/racine.png,GW/carmel.png,1.0,,65d563ecf8df20ade2f17888
26152,2965.0,directmemory_phase,1206217,blocked,GW/newhope.png,50.0,0.0,0.5238095238095238,GW/gatlinburg.png,GW/hanover.png,GW/cornwall.png,GW/cornwall.png,GW/hanover.png,GW/gatlinburg.png,0.5,closer,65d563ecf8df20ade2f17888
26154,2646.400000095367,directmemory_phase,1209870,blocked,GW/gatlinburg.png,51.0,1.0,0.5454545454545454,GW/hotsprings.png,GW/shreveport.png,GW/boulder.png,GW/boulder.png,GW/shreveport.png,GW/hotsprings.png,1.0,,65d563ecf8df20ade2f17888
26156,3366.100000023842,directmemory_phase,1214239,blocked,GW/cornwall.png,51.0,1.0,0.5652173913043478,GW/boulder.png,GW/hanover.png,GW/newhope.png,GW/newhope.png,GW/hanover.png,GW/boulder.png,1.0,,65d563ecf8df20ade2f17888
26158,2874.899999976158,directmemory_phase,1218121,blocked,GW/huntsville.png,51.0,1.0,0.5833333333333334,GW/gatlinburg.png,GW/carmel.png,GW/leesburg.png,GW/leesburg.png,GW/carmel.png,GW/gatlinburg.png,1.0,,65d563ecf8df20ade2f17888
26160,2816.0,directmemory_phase,1221945,blocked,GW/westpalmbeach.png,51.0,1.0,0.6,GW/leesburg.png,GW/gatlinburg.png,GW/cornwall.png,GW/cornwall.png,GW/gatlinburg.png,GW/leesburg.png,1.0,,65d563ecf8df20ade2f17888
26162,2386.100000023842,directmemory_phase,1225337,blocked,GW/hanover.png,49.0,1.0,0.6153846153846154,GW/boulder.png,GW/carmel.png,GW/gatlinburg.png,GW/boulder.png,GW/gatlinburg.png,GW/carmel.png,1.0,,65d563ecf8df20ade2f17888
26164,3751.700000047684,directmemory_phase,1230092,blocked,GW/shreveport.png,50.0,0.0,0.5925925925925926,GW/peoria.png,GW/hotsprings.png,GW/westpalmbeach.png,GW/peoria.png,GW/westpalmbeach.png,GW/hotsprings.png,0.5,closer,65d563ecf8df20ade2f17888
26166,1644.0,directmemory_phase,1232739,blocked,GW/boulder.png,51.0,1.0,0.6071428571428571,GW/huntsville.png,GW/peoria.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/peoria.png,GW/huntsville.png,1.0,,65d563ecf8df20ade2f17888
26168,2780.399999976158,directmemory_phase,1236532,blocked,GW/hanover.png,49.0,1.0,0.6206896551724138,GW/westpalmbeach.png,GW/carmel.png,GW/cornwall.png,GW/westpalmbeach.png,GW/cornwall.png,GW/carmel.png,1.0,,65d563ecf8df20ade2f17888
26170,2498.100000023842,directmemory_phase,1240039,blocked,GW/hotsprings.png,51.0,1.0,0.6333333333333333,GW/peoria.png,GW/boulder.png,GW/huntsville.png,GW/huntsville.png,GW/boulder.png,GW/peoria.png,1.0,,65d563ecf8df20ade2f17888
26172,2888.8000000715256,directmemory_phase,1243933,blocked,GW/boulder.png,49.0,1.0,0.6451612903225806,GW/hanover.png,GW/huntsville.png,GW/hotsprings.png,GW/hanover.png,GW/hotsprings.png,GW/huntsville.png,1.0,,65d563ecf8df20ade2f17888
26174,3798.399999976158,directmemory_phase,1248736,blocked,GW/huntsville.png,50.0,0.0,0.625,GW/newhope.png,GW/peoria.png,GW/hanover.png,GW/newhope.png,GW/hanover.png,GW/peoria.png,0.5,closer,65d563ecf8df20ade2f17888
27086,3474.0,directmemory_phase,1141580,blocked,GW/huntsville.png,51.0,1.0,1.0,GW/newhope.png,GW/cornwall.png,GW/carmel.png,GW/carmel.png,GW/cornwall.png,GW/newhope.png,1.0,,6604cdce9c02df4997ec8b68
27088,2995.0,directmemory_phase,1145585,blocked,GW/hotsprings.png,51.0,1.0,1.0,GW/boulder.png,GW/cornwall.png,GW/racine.png,GW/racine.png,GW/cornwall.png,GW/boulder.png,1.0,,6604cdce9c02df4997ec8b68
27090,4780.000000000233,directmemory_phase,1151376,blocked,GW/carmel.png,51.0,1.0,1.0,GW/shreveport.png,GW/leesburg.png,GW/hanover.png,GW/hanover.png,GW/leesburg.png,GW/shreveport.png,1.0,,6604cdce9c02df4997ec8b68
27092,3247.000000000233,directmemory_phase,1155636,blocked,GW/huntsville.png,49.0,1.0,1.0,GW/peoria.png,GW/gatlinburg.png,GW/hanover.png,GW/peoria.png,GW/hanover.png,GW/gatlinburg.png,1.0,,6604cdce9c02df4997ec8b68
27094,5599.0,directmemory_phase,1162246,blocked,GW/cornwall.png,50.0,0.0,0.8,GW/boulder.png,GW/huntsville.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/huntsville.png,GW/boulder.png,0.5,closer,6604cdce9c02df4997ec8b68
27096,,directmemory_phase,1169759,blocked,GW/carmel.png,,0.0,0.6666666666666666,GW/hotsprings.png,GW/leesburg.png,GW/huntsville.png,GW/huntsville.png,GW/leesburg.png,GW/hotsprings.png,0.0,,6604cdce9c02df4997ec8b68
27099,2069.0,directmemory_phase,1175842,blocked,GW/shreveport.png,50.0,1.0,0.7142857142857143,GW/gatlinburg.png,GW/hotsprings.png,GW/hanover.png,GW/hotsprings.png,GW/gatlinburg.png,GW/hanover.png,1.0,,6604cdce9c02df4997ec8b68
27101,1527.0,directmemory_phase,1178381,blocked,GW/newhope.png,49.0,1.0,0.75,GW/racine.png,GW/shreveport.png,GW/westpalmbeach.png,GW/racine.png,GW/westpalmbeach.png,GW/shreveport.png,1.0,,6604cdce9c02df4997ec8b68
27103,2192.0,directmemory_phase,1181582,blocked,GW/gatlinburg.png,51.0,1.0,0.7777777777777778,GW/leesburg.png,GW/carmel.png,GW/hotsprings.png,GW/hotsprings.png,GW/carmel.png,GW/leesburg.png,1.0,,6604cdce9c02df4997ec8b68
27105,3474.0,directmemory_phase,1186067,blocked,GW/racine.png,49.0,1.0,0.8,GW/newhope.png,GW/hanover.png,GW/cornwall.png,GW/newhope.png,GW/cornwall.png,GW/hanover.png,1.0,,6604cdce9c02df4997ec8b68
27107,1440.0,directmemory_phase,1188517,blocked,GW/leesburg.png,49.0,1.0,0.8181818181818182,GW/huntsville.png,GW/boulder.png,GW/carmel.png,GW/huntsville.png,GW/carmel.png,GW/boulder.png,1.0,,6604cdce9c02df4997ec8b68
27109,2967.0,directmemory_phase,1192495,blocked,GW/newhope.png,49.0,1.0,0.8333333333333334,GW/cornwall.png,GW/leesburg.png,GW/peoria.png,GW/cornwall.png,GW/peoria.png,GW/leesburg.png,1.0,,6604cdce9c02df4997ec8b68
27111,2838.0,directmemory_phase,1196345,blocked,GW/carmel.png,51.0,1.0,0.8461538461538461,GW/racine.png,GW/gatlinburg.png,GW/boulder.png,GW/boulder.png,GW/gatlinburg.png,GW/racine.png,1.0,,6604cdce9c02df4997ec8b68
27113,4168.0,directmemory_phase,1201522,blocked,GW/peoria.png,49.0,1.0,0.8571428571428571,GW/cornwall.png,GW/hotsprings.png,GW/boulder.png,GW/cornwall.png,GW/boulder.png,GW/hotsprings.png,1.0,,6604cdce9c02df4997ec8b68
27115,3180.0,directmemory_phase,1205713,blocked,GW/boulder.png,50.0,0.0,0.8,GW/hotsprings.png,GW/peoria.png,GW/carmel.png,GW/carmel.png,GW/peoria.png,GW/hotsprings.png,0.5,closer,6604cdce9c02df4997ec8b68
27117,3125.0,directmemory_phase,1209848,blocked,GW/westpalmbeach.png,50.0,0.0,0.75,GW/racine.png,GW/hanover.png,GW/newhope.png,GW/racine.png,GW/newhope.png,GW/hanover.png,0.5,closer,6604cdce9c02df4997ec8b68
27119,2459.0,directmemory_phase,1213318,blocked,GW/carmel.png,51.0,1.0,0.7647058823529411,GW/hotsprings.png,GW/leesburg.png,GW/peoria.png,GW/peoria.png,GW/leesburg.png,GW/hotsprings.png,1.0,,6604cdce9c02df4997ec8b68
27121,1680.0,directmemory_phase,1216007,blocked,GW/racine.png,51.0,1.0,0.7777777777777778,GW/peoria.png,GW/gatlinburg.png,GW/hotsprings.png,GW/hotsprings.png,GW/gatlinburg.png,GW/peoria.png,1.0,,6604cdce9c02df4997ec8b68
27123,3100.0,directmemory_phase,1220115,blocked,GW/gatlinburg.png,50.0,0.0,0.7368421052631579,GW/boulder.png,GW/carmel.png,GW/cornwall.png,GW/cornwall.png,GW/carmel.png,GW/boulder.png,0.5,closer,6604cdce9c02df4997ec8b68
27125,2702.0,directmemory_phase,1223828,blocked,GW/hanover.png,50.0,1.0,0.75,GW/cornwall.png,GW/peoria.png,GW/newhope.png,GW/peoria.png,GW/cornwall.png,GW/newhope.png,1.0,,6604cdce9c02df4997ec8b68
27127,2310.0,directmemory_phase,1227147,blocked,GW/hotsprings.png,50.0,1.0,0.7619047619047619,GW/cornwall.png,GW/gatlinburg.png,GW/carmel.png,GW/gatlinburg.png,GW/cornwall.png,GW/carmel.png,1.0,,6604cdce9c02df4997ec8b68
27129,3341.0,directmemory_phase,1231501,blocked,GW/cornwall.png,50.0,0.0,0.7272727272727273,GW/boulder.png,GW/carmel.png,GW/peoria.png,GW/peoria.png,GW/carmel.png,GW/boulder.png,0.5,closer,6604cdce9c02df4997ec8b68
27131,2733.999999999767,directmemory_phase,1235246,blocked,GW/gatlinburg.png,49.0,1.0,0.7391304347826086,GW/hanover.png,GW/boulder.png,GW/newhope.png,GW/hanover.png,GW/newhope.png,GW/boulder.png,1.0,,6604cdce9c02df4997ec8b68
27133,2468.0,directmemory_phase,1238724,blocked,GW/cornwall.png,49.0,1.0,0.75,GW/newhope.png,GW/leesburg.png,GW/carmel.png,GW/newhope.png,GW/carmel.png,GW/leesburg.png,1.0,,6604cdce9c02df4997ec8b68
27135,1537.0,directmemory_phase,1241272,blocked,GW/hotsprings.png,51.0,1.0,0.76,GW/peoria.png,GW/newhope.png,GW/shreveport.png,GW/shreveport.png,GW/newhope.png,GW/peoria.png,1.0,,6604cdce9c02df4997ec8b68
27137,1560.9999999997672,directmemory_phase,1243842,blocked,GW/peoria.png,50.0,0.0,0.7307692307692307,GW/hotsprings.png,GW/leesburg.png,GW/hanover.png,GW/hanover.png,GW/leesburg.png,GW/hotsprings.png,0.5,closer,6604cdce9c02df4997ec8b68
27139,2150.0,directmemory_phase,1247003,blocked,GW/huntsville.png,49.0,1.0,0.7407407407407407,GW/leesburg.png,GW/hotsprings.png,GW/boulder.png,GW/leesburg.png,GW/boulder.png,GW/hotsprings.png,1.0,,6604cdce9c02df4997ec8b68
27141,1969.0,directmemory_phase,1249984,blocked,GW/peoria.png,50.0,1.0,0.75,GW/leesburg.png,GW/carmel.png,GW/racine.png,GW/carmel.png,GW/leesburg.png,GW/racine.png,1.0,,6604cdce9c02df4997ec8b68
27143,1271.0,directmemory_phase,1252264,blocked,GW/hanover.png,51.0,1.0,0.7586206896551724,GW/westpalmbeach.png,GW/cornwall.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/cornwall.png,GW/westpalmbeach.png,1.0,,6604cdce9c02df4997ec8b68
27145,3711.0,directmemory_phase,1256987,blocked,GW/peoria.png,51.0,1.0,0.7666666666666667,GW/shreveport.png,GW/gatlinburg.png,GW/huntsville.png,GW/huntsville.png,GW/gatlinburg.png,GW/shreveport.png,1.0,,6604cdce9c02df4997ec8b68
27147,3701.0,directmemory_phase,1261698,blocked,GW/hanover.png,51.0,0.0,0.7419354838709677,GW/carmel.png,GW/shreveport.png,GW/cornwall.png,GW/carmel.png,GW/cornwall.png,GW/shreveport.png,0.5,closer,6604cdce9c02df4997ec8b68
27149,3263.0,directmemory_phase,1265972,blocked,GW/racine.png,51.0,0.0,0.71875,GW/westpalmbeach.png,GW/carmel.png,GW/gatlinburg.png,GW/westpalmbeach.png,GW/gatlinburg.png,GW/carmel.png,0.5,closer,6604cdce9c02df4997ec8b68
30988,3145.2000000001863,directmemory_phase,1079661,blocked,GW/leesburg.png,51.0,1.0,1.0,GW/hanover.png,GW/westpalmbeach.png,GW/hotsprings.png,GW/hotsprings.png,GW/westpalmbeach.png,GW/hanover.png,1.0,,6841f4329a9deda70eae9ed4
