rt,trial_type,stimulus,key_press,stimulus_left,stimulus_right,accuracy,stimulus_correct,condition,specific_pairs,city_type,partid,age
1872.7000000476835,shortestpath_phase,mm_peoria.png,50.0,nat_carmel.png,nat_newhope.png,0.0,nat_carmel.png,One Edge Diff,Two Edge Three Edge,US,634ef87aec0966557c825573,young
1593.100000023842,shortestpath_phase,nat_newhope.png,50.0,nat_hotsprings.png,nat_carmel.png,0.0,nat_hotsprings.png,Three Edge Diff,Three Edge Six Edge,US,634ef87aec0966557c825573,young
2464.7000000476837,shortestpath_phase,mm_boulder.png,49.0,nat_carmel.png,nat_westpalmbeach.png,1.0,nat_carmel.png,One Edge Diff,Five Edge Six Edge,US,634ef87aec0966557c825573,young
1895.600000023842,shortestpath_phase,nat_newhope.png,49.0,nat_shreveport.png,nat_carmel.png,1.0,nat_shreveport.png,Three Edge Diff,Two Edge Five Edge,US,634ef87aec0966557c825573,young
2111.0,shortestpath_phase,mm_hanover.png,50.0,nat_hotsprings.png,mm_boulder.png,0.0,nat_hotsprings.png,One Edge Diff,Five Edge Six Edge,US,634ef87aec0966557c825573,young
2530.399999976158,shortestpath_phase,nat_carmel.png,50.0,nat_hotsprings.png,mm_peoria.png,1.0,mm_peoria.png,Two Edge Diff,Two Edge Four Edge,US,634ef87aec0966557c825573,young
2527.899999976158,shortestpath_phase,mm_boulder.png,49.0,nat_cornwall.png,mm_huntsville.png,0.0,mm_huntsville.png,One Edge Diff,Four Edge Five Edge,US,634ef87aec0966557c825573,young
2665.399999976158,shortestpath_phase,nat_hotsprings.png,49.0,nat_westpalmbeach.png,mm_peoria.png,0.0,mm_peoria.png,Three Edge Diff,Two Edge Five Edge,US,634ef87aec0966557c825573,young
1688.0,shortestpath_phase,nat_newhope.png,50.0,nat_gatlinburg.png,nat_carmel.png,0.0,nat_gatlinburg.png,Two Edge Diff,Three Edge Five Edge,US,634ef87aec0966557c825573,young
2460.100000023842,shortestpath_phase,nat_westpalmbeach.png,49.0,mm_boulder.png,nat_hotsprings.png,0.0,nat_hotsprings.png,One Edge Diff,Five Edge Six Edge,US,634ef87aec0966557c825573,young
1127.6999999284744,shortestpath_phase,nat_racine.png,49.0,mm_hanover.png,nat_carmel.png,0.0,nat_carmel.png,One Edge Diff,Three Edge Four Edge,US,634ef87aec0966557c825573,young
1645.5,shortestpath_phase,nat_newhope.png,49.0,nat_westpalmbeach.png,nat_hotsprings.png,0.0,nat_hotsprings.png,Four Edge Diff,Two Edge Six Edge,US,634ef87aec0966557c825573,young
1745.7000000476835,shortestpath_phase,mm_leesburg.png,50.0,nat_westpalmbeach.png,nat_racine.png,1.0,nat_racine.png,Three Edge Diff,Three Edge Six Edge,US,634ef87aec0966557c825573,young
1276.1999999284744,shortestpath_phase,nat_hotsprings.png,49.0,mm_hanover.png,mm_peoria.png,0.0,mm_peoria.png,Three Edge Diff,Two Edge Five Edge,US,634ef87aec0966557c825573,young
1474.8000000715256,shortestpath_phase,nat_carmel.png,50.0,nat_gatlinburg.png,mm_boulder.png,0.0,nat_gatlinburg.png,Three Edge Diff,Two Edge Five Edge,US,634ef87aec0966557c825573,young
1200.2000000476835,shortestpath_phase,nat_hotsprings.png,49.0,nat_westpalmbeach.png,nat_newhope.png,0.0,nat_newhope.png,Three Edge Diff,Two Edge Five Edge,US,634ef87aec0966557c825573,young
828.1000000238419,shortestpath_phase,nat_westpalmbeach.png,50.0,nat_newhope.png,mm_huntsville.png,1.0,mm_huntsville.png,Four Edge Diff,Two Edge Six Edge,US,634ef87aec0966557c825573,young
1647.8000000715256,shortestpath_phase,nat_hotsprings.png,50.0,nat_westpalmbeach.png,nat_carmel.png,1.0,nat_carmel.png,One Edge Diff,Four Edge Five Edge,US,634ef87aec0966557c825573,young
1049.0,shortestpath_phase,nat_gatlinburg.png,49.0,nat_westpalmbeach.png,mm_boulder.png,1.0,nat_westpalmbeach.png,One Edge Diff,Three Edge Four Edge,US,634ef87aec0966557c825573,young
1084.5999999046326,shortestpath_phase,mm_boulder.png,49.0,nat_racine.png,mm_huntsville.png,1.0,nat_racine.png,Two Edge Diff,Two Edge Four Edge,US,634ef87aec0966557c825573,young
1414.7000000476835,shortestpath_phase,mm_hanover.png,50.0,mm_leesburg.png,mm_boulder.png,0.0,mm_leesburg.png,Two Edge Diff,Four Edge Six Edge,US,634ef87aec0966557c825573,young
1776.2000000476835,shortestpath_phase,mm_boulder.png,50.0,mm_hanover.png,nat_carmel.png,1.0,nat_carmel.png,One Edge Diff,Five Edge Six Edge,US,634ef87aec0966557c825573,young
1919.5,shortestpath_phase,nat_racine.png,49.0,nat_gatlinburg.png,nat_westpalmbeach.png,1.0,nat_gatlinburg.png,One Edge Diff,Three Edge Four Edge,US,634ef87aec0966557c825573,young
1180.2999999523165,shortestpath_phase,mm_hanover.png,50.0,nat_westpalmbeach.png,nat_newhope.png,0.0,nat_westpalmbeach.png,Two Edge Diff,Three Edge Five Edge,US,634ef87aec0966557c825573,young
1658.0,shortestpath_phase,nat_hotsprings.png,49.0,nat_carmel.png,nat_gatlinburg.png,0.0,nat_gatlinburg.png,One Edge Diff,Three Edge Four Edge,US,634ef87aec0966557c825573,young
1157.0,shortestpath_phase,nat_newhope.png,50.0,mm_hanover.png,nat_westpalmbeach.png,0.0,mm_hanover.png,One Edge Diff,Five Edge Six Edge,US,634ef87aec0966557c825573,young
1393.899999976158,shortestpath_phase,nat_hotsprings.png,49.0,nat_gatlinburg.png,mm_hanover.png,1.0,nat_gatlinburg.png,Two Edge Diff,Three Edge Five Edge,US,634ef87aec0966557c825573,young
1732.600000023842,shortestpath_phase,mm_hanover.png,49.0,nat_racine.png,mm_huntsville.png,0.0,mm_huntsville.png,Two Edge Diff,Two Edge Four Edge,US,634ef87aec0966557c825573,young
1327.100000023842,shortestpath_phase,nat_carmel.png,50.0,nat_gatlinburg.png,nat_racine.png,0.0,nat_gatlinburg.png,One Edge Diff,Two Edge Three Edge,US,634ef87aec0966557c825573,young
825.7000000476837,shortestpath_phase,nat_westpalmbeach.png,50.0,nat_hotsprings.png,mm_peoria.png,1.0,mm_peoria.png,Two Edge Diff,Three Edge Five Edge,US,634ef87aec0966557c825573,young
1151.4000000953674,shortestpath_phase,mm_hanover.png,49.0,nat_gatlinburg.png,mm_boulder.png,1.0,nat_gatlinburg.png,Four Edge Diff,Two Edge Six Edge,US,634ef87aec0966557c825573,young
1285.3000000715256,shortestpath_phase,nat_westpalmbeach.png,49.0,nat_shreveport.png,mm_leesburg.png,1.0,nat_shreveport.png,One Edge Diff,Four Edge Five Edge,US,634ef87aec0966557c825573,young
1099.7000000476835,shortestpath_phase,mm_hanover.png,49.0,mm_boulder.png,nat_newhope.png,0.0,nat_newhope.png,One Edge Diff,Five Edge Six Edge,US,634ef87aec0966557c825573,young
581.5,shortestpath_phase,mm_boulder.png,50.0,mm_leesburg.png,mm_hanover.png,0.0,mm_leesburg.png,Four Edge Diff,Two Edge Six Edge,US,634ef87aec0966557c825573,young
639.2000000476837,shortestpath_phase,mm_hanover.png,50.0,nat_gatlinburg.png,nat_newhope.png,0.0,nat_gatlinburg.png,Three Edge Diff,Two Edge Five Edge,US,634ef87aec0966557c825573,young
660.3999999761581,shortestpath_phase,nat_newhope.png,49.0,nat_westpalmbeach.png,nat_shreveport.png,0.0,nat_shreveport.png,Four Edge Diff,Two Edge Six Edge,US,634ef87aec0966557c825573,young
569.5,shortestpath_phase,mm_hanover.png,49.0,nat_newhope.png,mm_leesburg.png,0.0,mm_leesburg.png,One Edge Diff,Four Edge Five Edge,US,634ef87aec0966557c825573,young
442.3000000715256,shortestpath_phase,nat_carmel.png,49.0,mm_peoria.png,mm_boulder.png,1.0,mm_peoria.png,Three Edge Diff,Three Edge Six Edge,US,634ef87aec0966557c825573,young
1364.399999976158,shortestpath_phase,nat_shreveport.png,49.0,nat_carmel.png,nat_racine.png,0.0,nat_racine.png,One Edge Diff,Two Edge Three Edge,US,634ef87aec0966557c825573,young
588.5,shortestpath_phase,nat_carmel.png,49.0,mm_boulder.png,mm_peoria.png,0.0,mm_peoria.png,Three Edge Diff,Two Edge Five Edge,US,634ef87aec0966557c825573,young
1428.2000000476835,shortestpath_phase,nat_westpalmbeach.png,50.0,nat_gatlinburg.png,nat_cornwall.png,1.0,nat_cornwall.png,One Edge Diff,Two Edge Three Edge,US,634ef87aec0966557c825573,young
490.0,shortestpath_phase,mm_hanover.png,50.0,nat_hotsprings.png,mm_peoria.png,1.0,mm_peoria.png,Two Edge Diff,Three Edge Five Edge,US,634ef87aec0966557c825573,young
1387.3000000715256,shortestpath_phase,nat_carmel.png,50.0,mm_boulder.png,mm_leesburg.png,1.0,mm_leesburg.png,One Edge Diff,Four Edge Five Edge,US,634ef87aec0966557c825573,young
917.0,shortestpath_phase,nat_newhope.png,50.0,nat_cornwall.png,mm_peoria.png,1.0,mm_peoria.png,One Edge Diff,Three Edge Four Edge,US,634ef87aec0966557c825573,young
150.09999990463257,shortestpath_phase,mm_boulder.png,50.0,mm_leesburg.png,nat_gatlinburg.png,0.0,mm_leesburg.png,Two Edge Diff,Two Edge Four Edge,US,634ef87aec0966557c825573,young
965.399999976158,shortestpath_phase,nat_westpalmbeach.png,50.0,nat_newhope.png,nat_shreveport.png,1.0,nat_shreveport.png,Two Edge Diff,Four Edge Six Edge,US,634ef87aec0966557c825573,young
1211.8000000715256,shortestpath_phase,mm_boulder.png,49.0,nat_westpalmbeach.png,mm_leesburg.png,0.0,mm_leesburg.png,Four Edge Diff,Two Edge Six Edge,US,634ef87aec0966557c825573,young
1540.899999976158,shortestpath_phase,nat_cornwall.png,49.0,nat_shreveport.png,mm_boulder.png,1.0,nat_shreveport.png,Three Edge Diff,Three Edge Six Edge,US,634ef87aec0966557c825573,young
688.0,shortestpath_phase,nat_hotsprings.png,50.0,nat_gatlinburg.png,mm_peoria.png,1.0,mm_peoria.png,One Edge Diff,Two Edge Three Edge,US,634ef87aec0966557c825573,young
1910.399999976158,shortestpath_phase,mm_boulder.png,50.0,nat_racine.png,nat_cornwall.png,0.0,nat_racine.png,Three Edge Diff,Three Edge Six Edge,US,634ef87aec0966557c825573,young
997.899999976158,shortestpath_phase,nat_hotsprings.png,49.0,nat_newhope.png,mm_hanover.png,1.0,nat_newhope.png,Three Edge Diff,Three Edge Six Edge,US,634ef87aec0966557c825573,young
1162.399999976158,shortestpath_phase,mm_hanover.png,49.0,nat_carmel.png,nat_hotsprings.png,1.0,nat_carmel.png,Three Edge Diff,Three Edge Six Edge,US,634ef87aec0966557c825573,young
1198.6999999284744,shortestpath_phase,nat_cornwall.png,49.0,nat_racine.png,nat_hotsprings.png,1.0,nat_racine.png,One Edge Diff,Three Edge Four Edge,US,634ef87aec0966557c825573,young
1295.899999976158,shortestpath_phase,mm_boulder.png,50.0,nat_carmel.png,nat_shreveport.png,1.0,nat_shreveport.png,Two Edge Diff,Three Edge Five Edge,US,634ef87aec0966557c825573,young
1295.5,shortestpath_phase,nat_westpalmbeach.png,50.0,nat_newhope.png,nat_racine.png,1.0,nat_racine.png,Two Edge Diff,Four Edge Six Edge,US,634ef87aec0966557c825573,young
1110.9000000953674,shortestpath_phase,mm_boulder.png,49.0,nat_cornwall.png,mm_leesburg.png,0.0,mm_leesburg.png,Three Edge Diff,Two Edge Five Edge,US,634ef87aec0966557c825573,young
638.2999999523163,shortestpath_phase,nat_carmel.png,49.0,nat_racine.png,mm_peoria.png,0.0,mm_peoria.png,One Edge Diff,Two Edge Three Edge,US,634ef87aec0966557c825573,young
1686.7000000476835,shortestpath_phase,nat_westpalmbeach.png,49.0,nat_newhope.png,mm_leesburg.png,0.0,mm_leesburg.png,One Edge Diff,Five Edge Six Edge,US,634ef87aec0966557c825573,young
523.7000000476837,shortestpath_phase,mm_hanover.png,49.0,mm_huntsville.png,nat_newhope.png,1.0,mm_huntsville.png,Three Edge Diff,Two Edge Five Edge,US,634ef87aec0966557c825573,young
621.8000000715256,shortestpath_phase,nat_newhope.png,50.0,nat_shreveport.png,nat_gatlinburg.png,0.0,nat_shreveport.png,One Edge Diff,Two Edge Three Edge,US,634ef87aec0966557c825573,young
1944.9000000953672,shortestpath_phase,mm_hanover.png,50.0,mm_boulder.png,nat_carmel.png,1.0,nat_carmel.png,Four Edge Diff,Two Edge Six Edge,US,634ef87aec0966557c825573,young
1068.899999976158,shortestpath_phase,nat_westpalmbeach.png,50.0,nat_cornwall.png,nat_newhope.png,0.0,nat_cornwall.png,Four Edge Diff,Two Edge Six Edge,US,634ef87aec0966557c825573,young
759.5,shortestpath_phase,nat_newhope.png,50.0,nat_hotsprings.png,nat_racine.png,0.0,nat_hotsprings.png,One Edge Diff,Two Edge Three Edge,US,634ef87aec0966557c825573,young
716.3999999761581,shortestpath_phase,mm_hanover.png,49.0,nat_hotsprings.png,nat_westpalmbeach.png,0.0,nat_westpalmbeach.png,Two Edge Diff,Three Edge Five Edge,US,634ef87aec0966557c825573,young
647.1000000238419,shortestpath_phase,mm_boulder.png,49.0,nat_racine.png,nat_cornwall.png,1.0,nat_racine.png,Three Edge Diff,Two Edge Five Edge,US,634ef87aec0966557c825573,young
1393.899999976158,shortestpath_phase,nat_westpalmbeach.png,49.0,mm_boulder.png,mm_huntsville.png,0.0,mm_huntsville.png,Four Edge Diff,Two Edge Six Edge,US,634ef87aec0966557c825573,young
1701.600000023842,shortestpath_phase,nat_carmel.png,50.0,mm_hanover.png,nat_newhope.png,0.0,mm_hanover.png,Three Edge Diff,Two Edge Five Edge,US,634ef87aec0966557c825573,young
972.399999976158,shortestpath_phase,nat_westpalmbeach.png,50.0,mm_huntsville.png,mm_leesburg.png,0.0,mm_huntsville.png,Three Edge Diff,Two Edge Five Edge,US,634ef87aec0966557c825573,young
738.7999999523163,shortestpath_phase,mm_hanover.png,50.0,nat_gatlinburg.png,nat_racine.png,0.0,nat_gatlinburg.png,Two Edge Diff,Two Edge Four Edge,US,634ef87aec0966557c825573,young
494.2000000476837,shortestpath_phase,mm_huntsville.png,49.0,mm_boulder.png,mm_leesburg.png,0.0,mm_leesburg.png,One Edge Diff,Three Edge Four Edge,US,634ef87aec0966557c825573,young
542.8999999761581,shortestpath_phase,nat_hotsprings.png,49.0,mm_peoria.png,mm_hanover.png,1.0,mm_peoria.png,Three Edge Diff,Three Edge Six Edge,US,634ef87aec0966557c825573,young
,shortestpath_phase,mm_hanover.png,,nat_racine.png,nat_carmel.png,0.0,nat_carmel.png,Two Edge Diff,Two Edge Four Edge,US,634ef87aec0966557c825573,young
847.2999999523163,shortestpath_phase,nat_westpalmbeach.png,49.0,mm_leesburg.png,mm_boulder.png,1.0,mm_leesburg.png,One Edge Diff,Five Edge Six Edge,US,634ef87aec0966557c825573,young
2349.2999999523163,shortestpath_phase,mm_hanover.png,49.0,nat_gatlinburg.png,nat_hotsprings.png,1.0,nat_gatlinburg.png,Three Edge Diff,Three Edge Six Edge,US,634ef87aec0966557c825573,young
1244.899999976158,shortestpath_phase,mm_boulder.png,49.0,nat_gatlinburg.png,mm_peoria.png,0.0,mm_peoria.png,One Edge Diff,Three Edge Four Edge,US,634ef87aec0966557c825573,young
1167.5,shortestpath_phase,mm_hanover.png,49.0,mm_boulder.png,nat_racine.png,0.0,nat_racine.png,Two Edge Diff,Four Edge Six Edge,US,634ef87aec0966557c825573,young
556.2000000476837,shortestpath_phase,nat_cornwall.png,49.0,nat_westpalmbeach.png,nat_hotsprings.png,1.0,nat_westpalmbeach.png,Two Edge Diff,Two Edge Four Edge,US,634ef87aec0966557c825573,young
571.7999999523163,shortestpath_phase,nat_newhope.png,50.0,mm_huntsville.png,nat_carmel.png,0.0,mm_huntsville.png,One Edge Diff,Four Edge Five Edge,US,634ef87aec0966557c825573,young
316.0,shortestpath_phase,mm_hanover.png,50.0,nat_hotsprings.png,mm_leesburg.png,1.0,mm_leesburg.png,One Edge Diff,Four Edge Five Edge,US,634ef87aec0966557c825573,young
2377.899999976158,shortestpath_phase,nat_westpalmbeach.png,50.0,mm_peoria.png,nat_shreveport.png,0.0,mm_peoria.png,One Edge Diff,Three Edge Four Edge,US,634ef87aec0966557c825573,young
573.5,shortestpath_phase,nat_hotsprings.png,49.0,nat_westpalmbeach.png,nat_cornwall.png,0.0,nat_cornwall.png,One Edge Diff,Four Edge Five Edge,US,634ef87aec0966557c825573,young
413.40000009536743,shortestpath_phase,nat_carmel.png,49.0,nat_gatlinburg.png,mm_leesburg.png,1.0,nat_gatlinburg.png,Two Edge Diff,Two Edge Four Edge,US,634ef87aec0966557c825573,young
1270.2999999523165,shortestpath_phase,nat_westpalmbeach.png,50.0,nat_newhope.png,nat_hotsprings.png,1.0,nat_hotsprings.png,One Edge Diff,Five Edge Six Edge,US,634ef87aec0966557c825573,young
680.7999999523163,shortestpath_phase,mm_boulder.png,50.0,nat_gatlinburg.png,mm_hanover.png,0.0,nat_gatlinburg.png,Two Edge Diff,Four Edge Six Edge,US,634ef87aec0966557c825573,young
1506.3000000715256,shortestpath_phase,nat_westpalmbeach.png,50.0,mm_boulder.png,nat_cornwall.png,1.0,nat_cornwall.png,Four Edge Diff,Two Edge Six Edge,US,634ef87aec0966557c825573,young
1274.399999976158,shortestpath_phase,nat_hotsprings.png,49.0,nat_westpalmbeach.png,mm_huntsville.png,0.0,mm_huntsville.png,Two Edge Diff,Three Edge Five Edge,US,634ef87aec0966557c825573,young
1168.399999976158,shortestpath_phase,mm_leesburg.png,49.0,mm_hanover.png,nat_gatlinburg.png,0.0,nat_gatlinburg.png,Two Edge Diff,Two Edge Four Edge,US,634ef87aec0966557c825573,young
738.4000000953674,shortestpath_phase,nat_shreveport.png,50.0,nat_newhope.png,mm_hanover.png,0.0,nat_newhope.png,One Edge Diff,Two Edge Three Edge,US,634ef87aec0966557c825573,young
575.7000000476837,shortestpath_phase,mm_boulder.png,50.0,nat_racine.png,mm_hanover.png,0.0,nat_racine.png,Four Edge Diff,Two Edge Six Edge,US,634ef87aec0966557c825573,young
1944.5999999046328,shortestpath_phase,nat_newhope.png,50.0,nat_carmel.png,nat_westpalmbeach.png,0.0,nat_carmel.png,One Edge Diff,Five Edge Six Edge,US,634ef87aec0966557c825573,young
599.7000000476837,shortestpath_phase,nat_westpalmbeach.png,50.0,mm_boulder.png,nat_racine.png,1.0,nat_racine.png,Two Edge Diff,Four Edge Six Edge,US,634ef87aec0966557c825573,young
339.3000000715256,shortestpath_phase,mm_boulder.png,49.0,nat_cornwall.png,mm_hanover.png,1.0,nat_cornwall.png,One Edge Diff,Five Edge Six Edge,US,634ef87aec0966557c825573,young
354.10000002384186,shortestpath_phase,nat_racine.png,49.0,nat_westpalmbeach.png,nat_newhope.png,0.0,nat_newhope.png,One Edge Diff,Three Edge Four Edge,US,634ef87aec0966557c825573,young
460.0,shortestpath_phase,mm_boulder.png,49.0,nat_westpalmbeach.png,mm_huntsville.png,0.0,mm_huntsville.png,Two Edge Diff,Four Edge Six Edge,US,634ef87aec0966557c825573,young
1673.899999976158,shortestpath_phase,nat_newhope.png,49.0,mm_hanover.png,nat_cornwall.png,0.0,nat_cornwall.png,One Edge Diff,Four Edge Five Edge,US,634ef87aec0966557c825573,young
198.39999997615817,shortestpath_phase,mm_boulder.png,49.0,mm_hanover.png,mm_huntsville.png,0.0,mm_huntsville.png,Two Edge Diff,Four Edge Six Edge,US,634ef87aec0966557c825573,young
1132.5,shortestpath_phase,nat_newhope.png,50.0,nat_gatlinburg.png,mm_huntsville.png,0.0,nat_gatlinburg.png,One Edge Diff,Three Edge Four Edge,US,634ef87aec0966557c825573,young
2348.6999999284744,shortestpath_phase,mm_boulder.png,49.0,nat_racine.png,nat_westpalmbeach.png,1.0,nat_racine.png,Four Edge Diff,Two Edge Six Edge,US,634ef87aec0966557c825573,young
1412.100000023842,shortestpath_phase,nat_newhope.png,49.0,nat_racine.png,nat_shreveport.png,0.0,nat_shreveport.png,One Edge Diff,Two Edge Three Edge,US,634ef87aec0966557c825573,young
2109.099999904633,shortestpath_phase,nat_carmel.png,50.0,nat_racine.png,nat_hotsprings.png,0.0,nat_racine.png,One Edge Diff,Three Edge Four Edge,US,634ef87aec0966557c825573,young
2352.7000000476837,shortestpath_phase,mm_boulder.png,49.0,nat_cornwall.png,nat_westpalmbeach.png,1.0,nat_cornwall.png,One Edge Diff,Five Edge Six Edge,US,634ef87aec0966557c825573,young
1659.3000000715256,shortestpath_phase,mm_hanover.png,50.0,mm_huntsville.png,mm_boulder.png,0.0,mm_huntsville.png,Four Edge Diff,Two Edge Six Edge,US,634ef87aec0966557c825573,young
1330.399999976158,shortestpath_phase,mm_leesburg.png,49.0,nat_cornwall.png,nat_westpalmbeach.png,1.0,nat_cornwall.png,Two Edge Diff,Three Edge Five Edge,US,634ef87aec0966557c825573,young
2298.399999976158,shortestpath_phase,mm_boulder.png,49.0,nat_gatlinburg.png,nat_westpalmbeach.png,1.0,nat_gatlinburg.png,Two Edge Diff,Four Edge Six Edge,US,634ef87aec0966557c825573,young
1265.0999999046326,shortestpath_phase,nat_newhope.png,50.0,mm_hanover.png,nat_shreveport.png,1.0,nat_shreveport.png,Three Edge Diff,Three Edge Six Edge,US,634ef87aec0966557c825573,young
808.5999999046326,shortestpath_phase,mm_boulder.png,50.0,mm_peoria.png,nat_cornwall.png,0.0,mm_peoria.png,Two Edge Diff,Three Edge Five Edge,US,634ef87aec0966557c825573,young
764.8000000715256,shortestpath_phase,nat_newhope.png,49.0,nat_racine.png,nat_carmel.png,1.0,nat_racine.png,Two Edge Diff,Three Edge Five Edge,US,634ef87aec0966557c825573,young
2175.900000095367,shortestpath_phase,,49.0,,,1.0,,Two Edge Diff,Four Edge Six Edge,US,634ef87aec0966557c825573,young
1959.0,shortestpath_phase,,50.0,,,1.0,,Two Edge Diff,Three Edge Five Edge,US,634ef87aec0966557c825573,young
547.5,shortestpath_phase,,50.0,,,1.0,,Two Edge Diff,Four Edge Six Edge,US,634ef87aec0966557c825573,young
2929.2999999523163,shortestpath_phase,nat_gatlinburg.png,50.0,mm_leesburg.png,nat_cornwall.png,1.0,nat_cornwall.png,Four Edge Diff,Two Edge Six Edge,US,67dff4b10f363a1974679065,old
2190.300000190735,shortestpath_phase,mm_hanover.png,49.0,mm_hotsprings.png,nat_cornwall.png,1.0,mm_hotsprings.png,Three Edge Diff,Three Edge Six Edge,US,67dff4b10f363a1974679065,old
2543.0,shortestpath_phase,nat_newhope.png,50.0,nat_gatlinburg.png,nat_westpalmbeach.png,1.0,nat_westpalmbeach.png,One Edge Diff,Four Edge Five Edge,US,67dff4b10f363a1974679065,old
1946.0,shortestpath_phase,mm_hanover.png,49.0,mm_leesburg.png,mm_hotsprings.png,0.0,mm_hotsprings.png,One Edge Diff,Two Edge Three Edge,US,67dff4b10f363a1974679065,old
1825.2999999523165,shortestpath_phase,nat_newhope.png,49.0,nat_shreveport.png,nat_gatlinburg.png,1.0,nat_shreveport.png,Three Edge Diff,Two Edge Five Edge,US,67dff4b10f363a1974679065,old
1872.0,shortestpath_phase,mm_hanover.png,50.0,nat_huntsville.png,nat_westpalmbeach.png,1.0,nat_westpalmbeach.png,Two Edge Diff,Four Edge Six Edge,US,67dff4b10f363a1974679065,old
1893.6000001430511,shortestpath_phase,mm_leesburg.png,49.0,nat_gatlinburg.png,nat_peoria.png,0.0,nat_peoria.png,Four Edge Diff,Two Edge Six Edge,US,67dff4b10f363a1974679065,old
2184.300000190735,shortestpath_phase,mm_hanover.png,49.0,nat_gatlinburg.png,nat_newhope.png,0.0,nat_newhope.png,Three Edge Diff,Two Edge Five Edge,US,67dff4b10f363a1974679065,old
2966.0,shortestpath_phase,mm_leesburg.png,50.0,nat_westpalmbeach.png,nat_gatlinburg.png,0.0,nat_westpalmbeach.png,One Edge Diff,Five Edge Six Edge,US,67dff4b10f363a1974679065,old
2228.400000095367,shortestpath_phase,nat_newhope.png,49.0,nat_boulder.png,nat_huntsville.png,1.0,nat_boulder.png,Two Edge Diff,Three Edge Five Edge,US,67dff4b10f363a1974679065,old
2550.2999999523163,shortestpath_phase,nat_gatlinburg.png,50.0,mm_hanover.png,nat_peoria.png,1.0,nat_peoria.png,One Edge Diff,Four Edge Five Edge,US,67dff4b10f363a1974679065,old
2998.2999999523163,shortestpath_phase,mm_hanover.png,49.0,nat_boulder.png,nat_cornwall.png,1.0,nat_boulder.png,Two Edge Diff,Three Edge Five Edge,US,67dff4b10f363a1974679065,old
2543.2000000476837,shortestpath_phase,nat_newhope.png,50.0,nat_shreveport.png,nat_huntsville.png,0.0,nat_shreveport.png,Three Edge Diff,Three Edge Six Edge,US,67dff4b10f363a1974679065,old
2533.600000143051,shortestpath_phase,mm_leesburg.png,49.0,nat_westpalmbeach.png,nat_peoria.png,0.0,nat_peoria.png,Three Edge Diff,Two Edge Five Edge,US,67dff4b10f363a1974679065,old
2261.900000095367,shortestpath_phase,nat_boulder.png,50.0,mm_leesburg.png,nat_shreveport.png,1.0,nat_shreveport.png,Two Edge Diff,Two Edge Four Edge,US,67dff4b10f363a1974679065,old
1812.9000000953672,shortestpath_phase,mm_hanover.png,49.0,mm_carmel.png,nat_huntsville.png,1.0,mm_carmel.png,Two Edge Diff,Four Edge Six Edge,US,67dff4b10f363a1974679065,old
2407.0,shortestpath_phase,nat_peoria.png,50.0,nat_huntsville.png,nat_cornwall.png,1.0,nat_cornwall.png,One Edge Diff,Three Edge Four Edge,US,67dff4b10f363a1974679065,old
