rt,trial_type,stimulus,key_press,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,city_type,partid,age,stimulus_left,stimulus_right,condition,specific_pairs
1736.9,directmemory_phase,node9,49.0,1.0,node8,node1,node12,node8,node12,node1,US,5cba50bf114fa5001aac5570,old,,,,
1761.6,directmemory_phase,node4,50.0,1.0,node11,node2,node6,node2,node11,node6,US,5cba50bf114fa5001aac5570,old,,,,
1913.1,directmemory_phase,node8,50.0,1.0,node11,node10,node2,node10,node11,node2,US,5cba50bf114fa5001aac5570,old,,,,
1367.2,directmemory_phase,node11,50.0,0.0,node9,node13,node7,node9,node7,node13,US,5cba50bf114fa5001aac5570,old,,,,
1072.8,directmemory_phase,node6,49.0,1.0,node7,node12,node11,node7,node11,node12,US,5cba50bf114fa5001aac5570,old,,,,
1888.7,directmemory_phase,node12,51.0,0.0,node11,node7,node9,node11,node9,node7,US,5cba50bf114fa5001aac5570,old,,,,
1396.1,directmemory_phase,node7,49.0,0.0,node2,node3,node13,node13,node3,node2,US,5cba50bf114fa5001aac5570,old,,,,
1309.0,directmemory_phase,node6,49.0,1.0,node3,node10,node13,node3,node13,node10,US,5cba50bf114fa5001aac5570,old,,,,
1832.1,directmemory_phase,node5,50.0,0.0,node6,node2,node4,node4,node2,node6,US,5cba50bf114fa5001aac5570,old,,,,
1530.7,directmemory_phase,node7,51.0,0.0,node9,node2,node10,node9,node10,node2,US,5cba50bf114fa5001aac5570,old,,,,
1739.5,directmemory_phase,node4,50.0,0.0,node7,node1,node12,node12,node1,node7,US,5cba50bf114fa5001aac5570,old,,,,
1829.6,directmemory_phase,node11,50.0,0.0,node1,node4,node3,node3,node4,node1,US,5cba50bf114fa5001aac5570,old,,,,
2058.8,directmemory_phase,node12,49.0,0.0,node9,node4,node13,node4,node9,node13,US,5cba50bf114fa5001aac5570,old,,,,
1228.9,directmemory_phase,node9,49.0,0.0,node2,node3,node6,node6,node3,node2,US,5cba50bf114fa5001aac5570,old,,,,
1781.8,directmemory_phase,node8,51.0,0.0,node7,node4,node11,node7,node11,node4,US,5cba50bf114fa5001aac5570,old,,,,
1941.7,directmemory_phase,node11,49.0,0.0,node1,node7,node12,node12,node7,node1,US,5cba50bf114fa5001aac5570,old,,,,
1696.2,directmemory_phase,node4,49.0,0.0,node11,node5,node8,node5,node11,node8,US,5cba50bf114fa5001aac5570,old,,,,
1409.5,directmemory_phase,node1,51.0,1.0,node6,node4,node2,node2,node4,node6,US,5cba50bf114fa5001aac5570,old,,,,
1756.2,directmemory_phase,node9,51.0,1.0,node1,node10,node7,node7,node10,node1,US,5cba50bf114fa5001aac5570,old,,,,
1265.9,directmemory_phase,node2,50.0,0.0,node1,node7,node11,node1,node11,node7,US,5cba50bf114fa5001aac5570,old,,,,
1091.5,directmemory_phase,node6,49.0,0.0,node1,node11,node9,node9,node11,node1,US,5cba50bf114fa5001aac5570,old,,,,
920.1999999,directmemory_phase,node13,51.0,0.0,node7,node3,node8,node7,node8,node3,US,5cba50bf114fa5001aac5570,old,,,,
1127.2,directmemory_phase,node3,50.0,0.0,node6,node8,node4,node6,node4,node8,US,5cba50bf114fa5001aac5570,old,,,,
952.1,directmemory_phase,node2,51.0,1.0,node8,node12,node4,node4,node12,node8,US,5cba50bf114fa5001aac5570,old,,,,
860.5,directmemory_phase,node7,51.0,0.0,node6,node1,node3,node6,node3,node1,US,5cba50bf114fa5001aac5570,old,,,,
2639.2,directmemory_phase,,49.0,,,,,,,,US,5cba50bf114fa5001aac5570,old,,,,
4483.4,directmemory_phase,node12,51.0,1.0,node13,node2,node4,node4,node2,node13,US,6657584ca6e3645f4a99e753,young,,,,
1898.4,directmemory_phase,node3,49.0,1.0,node11,node10,node9,node11,node9,node10,US,6657584ca6e3645f4a99e753,young,,,,
2249.7,directmemory_phase,node2,50.0,0.0,node1,node8,node6,node1,node6,node8,US,6657584ca6e3645f4a99e753,young,,,,
2986.8,directmemory_phase,node6,49.0,0.0,node4,node8,node7,node7,node8,node4,US,6657584ca6e3645f4a99e753,young,,,,
2285.8,directmemory_phase,node4,50.0,0.0,node5,node7,node3,node5,node3,node7,US,6657584ca6e3645f4a99e753,young,,,,
2408.7,directmemory_phase,node6,50.0,0.0,node3,node4,node8,node3,node8,node4,US,6657584ca6e3645f4a99e753,young,,,,
3054.5,directmemory_phase,node1,49.0,0.0,node3,node2,node9,node2,node3,node9,US,6657584ca6e3645f4a99e753,young,,,,
2726.3,directmemory_phase,node7,49.0,1.0,node6,node12,node3,node6,node3,node12,US,6657584ca6e3645f4a99e753,young,,,,
2854.9,directmemory_phase,node11,50.0,0.0,node3,node5,node6,node3,node6,node5,US,6657584ca6e3645f4a99e753,young,,,,
2585.2,directmemory_phase,node10,50.0,0.0,node11,node9,node8,node8,node9,node11,US,6657584ca6e3645f4a99e753,young,,,,
3054.9,directmemory_phase,node9,50.0,0.0,node1,node10,node11,node11,node10,node1,US,6657584ca6e3645f4a99e753,young,,,,
2473.3,directmemory_phase,node3,50.0,0.0,node10,node7,node2,node2,node7,node10,US,6657584ca6e3645f4a99e753,young,,,,
1784.0,directmemory_phase,node9,51.0,1.0,node1,node13,node8,node8,node13,node1,US,6657584ca6e3645f4a99e753,young,,,,
1539.9,directmemory_phase,node7,49.0,0.0,node1,node11,node13,node13,node11,node1,US,6657584ca6e3645f4a99e753,young,,,,
2186.2,directmemory_phase,node8,50.0,1.0,node13,node9,node2,node9,node13,node2,US,6657584ca6e3645f4a99e753,young,,,,
2029.0,directmemory_phase,node4,51.0,1.0,node6,node11,node2,node2,node11,node6,US,6657584ca6e3645f4a99e753,young,,,,
2626.9,directmemory_phase,node9,51.0,1.0,node5,node12,node7,node7,node12,node5,US,6657584ca6e3645f4a99e753,young,,,,
2893.1,directmemory_phase,node3,49.0,1.0,node6,node10,node12,node6,node12,node10,US,6657584ca6e3645f4a99e753,young,,,,
2107.3,directmemory_phase,node7,50.0,0.0,node8,node12,node3,node8,node3,node12,US,6657584ca6e3645f4a99e753,young,,,,
2603.9,directmemory_phase,node2,51.0,0.0,node4,node9,node6,node4,node6,node9,US,6657584ca6e3645f4a99e753,young,,,,
3070.6,directmemory_phase,node6,51.0,0.0,node2,node9,node10,node9,node2,node10,US,6657584ca6e3645f4a99e753,young,,,,
2240.8,directmemory_phase,node5,49.0,0.0,node3,node12,node4,node4,node12,node3,US,6657584ca6e3645f4a99e753,young,,,,
1834.0,directmemory_phase,node12,50.0,1.0,node3,node11,node7,node11,node3,node7,US,6657584ca6e3645f4a99e753,young,,,,
2265.9,directmemory_phase,node8,49.0,0.0,node4,node11,node10,node10,node11,node4,US,6657584ca6e3645f4a99e753,young,,,,
3089.0,directmemory_phase,node11,51.0,0.0,node9,node5,node6,node9,node6,node5,US,6657584ca6e3645f4a99e753,young,,,,
2440.5,directmemory_phase,node2,49.0,0.0,node7,node11,node3,node3,node11,node7,US,6657584ca6e3645f4a99e753,young,,,,
2831.9,directmemory_phase,node13,50.0,0.0,node11,node8,node7,node7,node8,node11,US,6657584ca6e3645f4a99e753,young,,,,
2088.5,directmemory_phase,node4,51.0,0.0,node12,node6,node1,node12,node1,node6,US,6657584ca6e3645f4a99e753,young,,,,
2226.5,directmemory_phase,node7,50.0,0.0,node2,node3,node9,node9,node3,node2,US,6657584ca6e3645f4a99e753,young,,,,
1473.8,directmemory_phase,node11,51.0,0.0,node6,node12,node10,node12,node6,node10,US,6657584ca6e3645f4a99e753,young,,,,
2068.2,directmemory_phase,node9,50.0,0.0,node6,node4,node13,node6,node13,node4,US,6657584ca6e3645f4a99e753,young,,,,
2296.6,directmemory_phase,node8,50.0,0.0,node4,node6,node7,node7,node6,node4,US,6657584ca6e3645f4a99e753,young,,,,
5302.2,directmemory_phase,node11,49.0,1.0,node9,node10,node8,node9,node8,node10,US,6826aa7ffe3641d3eba2c4bd,young,,,,
4895.1,directmemory_phase,node1,51.0,0.0,node4,node2,node7,node2,node4,node7,US,6826aa7ffe3641d3eba2c4bd,young,,,,
3312.6,directmemory_phase,node9,50.0,1.0,node12,node6,node5,node6,node12,node5,US,6826aa7ffe3641d3eba2c4bd,young,,,,
6218.5,directmemory_phase,node2,49.0,0.0,node9,node5,node3,node3,node5,node9,US,6826aa7ffe3641d3eba2c4bd,young,,,,
4096.7,directmemory_phase,node6,51.0,0.0,node9,node1,node11,node9,node11,node1,US,6826aa7ffe3641d3eba2c4bd,young,,,,
6230.8,directmemory_phase,node5,51.0,1.0,node1,node12,node4,node4,node12,node1,US,6826aa7ffe3641d3eba2c4bd,young,,,,
5363.3,directmemory_phase,node11,51.0,1.0,node5,node4,node3,node3,node4,node5,US,6826aa7ffe3641d3eba2c4bd,young,,,,
3163.6,directmemory_phase,node7,50.0,1.0,node3,node9,node1,node9,node3,node1,US,6826aa7ffe3641d3eba2c4bd,young,,,,
3419.7,directmemory_phase,node3,49.0,0.0,node9,node6,node10,node6,node9,node10,US,6826aa7ffe3641d3eba2c4bd,young,,,,
3957.6,directmemory_phase,node2,51.0,1.0,node13,node11,node4,node4,node11,node13,US,6826aa7ffe3641d3eba2c4bd,young,,,,
4172.4,directmemory_phase,node6,51.0,1.0,node5,node2,node7,node7,node2,node5,US,6826aa7ffe3641d3eba2c4bd,young,,,,
2452.2,directmemory_phase,node3,49.0,1.0,node2,node5,node12,node2,node12,node5,US,6826aa7ffe3641d3eba2c4bd,young,,,,
3244.9,directmemory_phase,node8,51.0,0.0,node13,node9,node3,node9,node13,node3,US,6826aa7ffe3641d3eba2c4bd,young,,,,
2085.4,directmemory_phase,node2,50.0,0.0,node1,node9,node12,node1,node12,node9,US,6826aa7ffe3641d3eba2c4bd,young,,,,
4461.7,directmemory_phase,node6,51.0,1.0,node4,node13,node3,node3,node13,node4,US,6826aa7ffe3641d3eba2c4bd,young,,,,
5233.2,directmemory_phase,node13,51.0,0.0,node9,node7,node11,node7,node9,node11,US,6826aa7ffe3641d3eba2c4bd,young,,,,
3199.0,directmemory_phase,node3,50.0,0.0,node11,node8,node4,node11,node4,node8,US,6826aa7ffe3641d3eba2c4bd,young,,,,
2907.1,directmemory_phase,node4,50.0,0.0,node12,node6,node1,node12,node1,node6,US,6826aa7ffe3641d3eba2c4bd,young,,,,
2562.6,directmemory_phase,node7,49.0,1.0,node6,node4,node10,node6,node10,node4,US,6826aa7ffe3641d3eba2c4bd,young,,,,
4389.8,directmemory_phase,node4,50.0,1.0,node3,node2,node7,node2,node3,node7,US,6826aa7ffe3641d3eba2c4bd,young,,,,
4632.0,directmemory_phase,node11,51.0,0.0,node8,node12,node13,node12,node8,node13,US,6826aa7ffe3641d3eba2c4bd,young,,,,
,directmemory_phase,node8,,,node13,node7,node2,node7,node13,node2,US,6826aa7ffe3641d3eba2c4bd,young,,,,
0.299999952,directmemory_phase,node12,50.0,0.0,node8,node3,node11,node11,node3,node8,US,6826aa7ffe3641d3eba2c4bd,young,,,,
4091.1,directmemory_phase,node8,49.0,1.0,node10,node4,node6,node10,node6,node4,US,6826aa7ffe3641d3eba2c4bd,young,,,,
2423.0,directmemory_phase,node9,50.0,0.0,node4,node13,node7,node7,node13,node4,US,6826aa7ffe3641d3eba2c4bd,young,,,,
2445.5,directmemory_phase,node4,50.0,0.0,node5,node7,node3,node5,node3,node7,US,6826aa7ffe3641d3eba2c4bd,young,,,,
3243.6,directmemory_phase,node7,50.0,0.0,node1,node10,node13,node13,node10,node1,US,6826aa7ffe3641d3eba2c4bd,young,,,,
4237.1,directmemory_phase,node9,49.0,1.0,node8,node2,node10,node8,node10,node2,US,6826aa7ffe3641d3eba2c4bd,young,,,,
3153.5,directmemory_phase,node12,51.0,0.0,node2,node4,node13,node4,node2,node13,US,6826aa7ffe3641d3eba2c4bd,young,,,,
3756.5,directmemory_phase,node10,50.0,0.0,node11,node7,node8,node8,node7,node11,US,6826aa7ffe3641d3eba2c4bd,young,,,,
2118.4,directmemory_phase,node9,50.0,1.0,node10,node11,node4,node11,node10,node4,US,6826aa7ffe3641d3eba2c4bd,young,,,,
3491.0,directmemory_phase,node7,51.0,1.0,node4,node10,node8,node8,node10,node4,US,6826aa7ffe3641d3eba2c4bd,young,,,,
4484.8,directmemory_phase,node8,51.0,1.0,node4,node11,node9,node9,node11,node4,US,682dd11f39ce4e00502afaf7,old,,,,
5442.6,directmemory_phase,node4,51.0,1.0,node6,node3,node2,node2,node3,node6,US,682dd11f39ce4e00502afaf7,old,,,,
2522.5,directmemory_phase,node10,50.0,1.0,node7,node8,node3,node8,node7,node3,US,682dd11f39ce4e00502afaf7,old,,,,
1930.5,directmemory_phase,node4,51.0,1.0,node8,node3,node12,node12,node3,node8,US,682dd11f39ce4e00502afaf7,old,,,,
1575.1,directmemory_phase,node13,49.0,1.0,node7,node3,node8,node7,node8,node3,US,682dd11f39ce4e00502afaf7,old,,,,
4188.3,directmemory_phase,node12,50.0,0.0,node8,node5,node4,node4,node5,node8,US,682dd11f39ce4e00502afaf7,old,,,,
4742.9,directmemory_phase,node7,51.0,1.0,node2,node10,node9,node9,node10,node2,US,682dd11f39ce4e00502afaf7,old,,,,
5134.6,directmemory_phase,node11,51.0,1.0,node10,node4,node3,node3,node4,node10,US,682dd11f39ce4e00502afaf7,old,,,,
4217.3,directmemory_phase,node2,49.0,1.0,node4,node7,node5,node4,node5,node7,US,682dd11f39ce4e00502afaf7,old,,,,
,directmemory_phase,node9,,,node1,node10,node6,node6,node10,node1,US,682dd11f39ce4e00502afaf7,old,,,,
2891.3,directmemory_phase,node7,51.0,1.0,node1,node11,node8,node8,node11,node1,US,682dd11f39ce4e00502afaf7,old,,,,
3200.5,directmemory_phase,node6,50.0,1.0,node13,node9,node5,node9,node13,node5,US,682dd11f39ce4e00502afaf7,old,,,,
1391.7,directmemory_phase,node7,51.0,1.0,node1,node11,node13,node13,node11,node1,US,682dd11f39ce4e00502afaf7,old,,,,
1519.1,directmemory_phase,node11,49.0,1.0,node12,node13,node7,node12,node7,node13,US,682dd11f39ce4e00502afaf7,old,,,,
2567.2,directmemory_phase,node7,51.0,1.0,node12,node3,node6,node6,node3,node12,US,682dd11f39ce4e00502afaf7,old,,,,
2665.9,directmemory_phase,node4,49.0,1.0,node5,node6,node1,node5,node1,node6,US,682dd11f39ce4e00502afaf7,old,,,,
2710.2,directmemory_phase,node8,49.0,0.0,node6,node7,node3,node7,node6,node3,US,682dd11f39ce4e00502afaf7,old,,,,
1959.5,directmemory_phase,node1,49.0,1.0,node2,node12,node3,node2,node3,node12,US,682dd11f39ce4e00502afaf7,old,,,,
2382.1,directmemory_phase,node6,51.0,0.0,node3,node12,node2,node3,node2,node12,US,682dd11f39ce4e00502afaf7,old,,,,
2328.3,directmemory_phase,node12,51.0,1.0,node7,node5,node11,node11,node5,node7,US,682dd11f39ce4e00502afaf7,old,,,,
2643.1,directmemory_phase,node3,51.0,1.0,node5,node9,node6,node6,node9,node5,US,682dd11f39ce4e00502afaf7,old,,,,
3218.4,directmemory_phase,node9,51.0,0.0,node13,node11,node5,node11,node13,node5,US,682dd11f39ce4e00502afaf7,old,,,,
2591.5,directmemory_phase,node6,51.0,1.0,node12,node13,node7,node7,node13,node12,US,682dd11f39ce4e00502afaf7,old,,,,
2500.5,directmemory_phase,node3,51.0,1.0,node5,node12,node11,node11,node12,node5,US,682dd11f39ce4e00502afaf7,old,,,,
1870.2,directmemory_phase,node8,50.0,1.0,node6,node10,node3,node10,node6,node3,US,682dd11f39ce4e00502afaf7,old,,,,
2432.7,directmemory_phase,node11,51.0,1.0,node1,node2,node9,node9,node2,node1,US,682dd11f39ce4e00502afaf7,old,,,,
4016.8,directmemory_phase,node2,51.0,0.0,node3,node13,node6,node3,node6,node13,US,682dd11f39ce4e00502afaf7,old,,,,
1297.8,directmemory_phase,node5,49.0,1.0,node4,node3,node12,node4,node12,node3,US,682dd11f39ce4e00502afaf7,old,,,,
1971.9,directmemory_phase,node2,49.0,0.0,node9,node6,node1,node1,node6,node9,US,682dd11f39ce4e00502afaf7,old,,,,
2814.7,directmemory_phase,node9,50.0,1.0,node12,node8,node4,node8,node12,node4,US,682dd11f39ce4e00502afaf7,old,,,,
2457.5,directmemory_phase,node3,51.0,1.0,node5,node7,node2,node2,node7,node5,US,682dd11f39ce4e00502afaf7,old,,,,
3675.1,directmemory_phase,node9,49.0,0.0,node2,node12,node7,node7,node12,node2,US,682dd11f39ce4e00502afaf7,old,,,,
6455.4,directmemory_phase,node7,50.0,0.0,node1,node10,node13,node13,node10,node1,US,5fadeb340e10471fdeb5fbf5,young,,,,
5380.3,directmemory_phase,node4,51.0,0.0,node5,node8,node11,node5,node11,node8,US,5fadeb340e10471fdeb5fbf5,young,,,,
,directmemory_phase,node9,,,node1,node3,node7,node7,node3,node1,US,5fadeb340e10471fdeb5fbf5,young,,,,
2849.9,directmemory_phase,node4,50.0,1.0,node1,node12,node6,node12,node1,node6,US,5fadeb340e10471fdeb5fbf5,young,,,,
