rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,unknowncity,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments
null,,rt_plussign_withcolor,477366,blue,,,,,null,US_Cities_List/mm_gatlinburg.png,US_Cities_List/mm_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333.199999988079,,rt_thecrossant_black,478285,black_plus_sign,,,,,49,,,0.8333333333333334,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,478391,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),480967,black_plus_sign,,,,,null,US_Cities_List/nat_cornwall.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),481803,green,,,,,null,US_Cities_List/nat_cornwall.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,482308,green,,,,,null,US_Cities_List/nat_cornwall.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,,rt_thecrossant_black,483490,black_plus_sign,,,,,50,,,0.8378378378378378,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,483596,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),486133,black_plus_sign,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),486585,green,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,487094,green,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563.5,,rt_thecrossant_black,488666,black_plus_sign,,,,,50,,,0.8421052631578947,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,488772,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),491313,black_plus_sign,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),491978,blue,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,492481,blue,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835.5,,rt_thecrossant_black,493848,black_plus_sign,,,,,49,,,0.8461538461538461,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,493954,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),496522,black_plus_sign,,,,,null,US_Cities_List/mm_huntsville.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),497581,green,,,,,null,US_Cities_List/mm_huntsville.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,498093,green,,,,,null,US_Cities_List/mm_huntsville.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934.6000000238419,,rt_thecrossant_black,499048,black_plus_sign,,,,,50,,,0.85,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,499154,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),501765,black_plus_sign,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),502771,green,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,503277,green,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425.2999999523163,,rt_thecrossant_black,504286,black_plus_sign,,,,,50,,,0.8536585365853658,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,504393,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),506963,black_plus_sign,,,,,null,US_Cities_List/nat_westpalmbeach.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),507947,blue,,,,,null,US_Cities_List/nat_westpalmbeach.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,508455,blue,,,,,null,US_Cities_List/nat_westpalmbeach.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499.699999988079,,rt_thecrossant_black,509481,black_plus_sign,,,,,49,,,0.8571428571428571,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,509586,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),512166,black_plus_sign,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),512884,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,513387,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395.199999988079,,rt_thecrossant_black,514684,black_plus_sign,,,,,50,,,0.8604651162790697,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,514796,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),517367,black_plus_sign,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),518438,blue,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,518944,blue,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903.1000000238419,,rt_thecrossant_black,519884,black_plus_sign,,,,,49,,,0.8636363636363636,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,519993,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),522567,black_plus_sign,,,,,null,US_Cities_List/mm_gatlinburg.png,US_Cities_List/mm_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),523106,green,,,,,null,US_Cities_List/mm_gatlinburg.png,US_Cities_List/mm_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496.10000002384186,,rt_plussign_withcolor,523613,green,,,,,50,US_Cities_List/mm_gatlinburg.png,US_Cities_List/mm_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,525100,black_plus_sign,,,,,null,,,0.8666666666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,525208,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),527768,black_plus_sign,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),528522,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,529033,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849.3000000119209,,rt_thecrossant_black,530291,black_plus_sign,,,,,50,,,0.8695652173913043,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,530404,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),533004,black_plus_sign,,,,,null,US_Cities_List/nat_cornwall.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),533731,blue,,,,,null,US_Cities_List/nat_cornwall.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,534240,blue,,,,,null,US_Cities_List/nat_cornwall.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,,rt_thecrossant_black,535531,black_plus_sign,,,,,50,,,0.851063829787234,0,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,535636,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),538168,black_plus_sign,,,,,null,US_Cities_List/nat_cornwall.png,US_Cities_List/mm_hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),538758,green,,,,,null,US_Cities_List/nat_cornwall.png,US_Cities_List/mm_hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,539268,green,,,,,null,US_Cities_List/nat_cornwall.png,US_Cities_List/mm_hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066.300000011921,,rt_thecrossant_black,540697,black_plus_sign,,,,,50,,,0.8541666666666666,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,540805,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),543380,black_plus_sign,,,,,null,US_Cities_List/nat_westpalmbeach.png,US_Cities_List/nat_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),544037,blue,,,,,null,US_Cities_List/nat_westpalmbeach.png,US_Cities_List/nat_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,544545,blue,,,,,null,US_Cities_List/nat_westpalmbeach.png,US_Cities_List/nat_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190.5999999642372,,rt_thecrossant_black,545901,black_plus_sign,,,,,49,,,0.8571428571428571,1,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,546013,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),548555,black_plus_sign,,,,,null,US_Cities_List/nat_carmel.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
