rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position
3436.2000000029802,,directmemory_phase,923710,../static/images/US_Cities_List/mm_hanover.png,,,,49,,,1,0.42857142857142855,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/mm_leesburg.png,1,,,,,,,,
2419.5999999940395,,directmemory_phase,930266,../static/images/US_Cities_List/mm_gatlinburg.png,,,,51,,,0,0.4,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_cornwall.png,0.5,closer,,,,,,,
3856.7000000029802,,directmemory_phase,936827,../static/images/US_Cities_List/nat_huntsville.png,,,,50,,,1,0.4375,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/nat_newhope.png,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/nat_newhope.png,1,,,,,,,,
5748.79999999702,,directmemory_phase,943388,../static/images/US_Cities_List/mm_hanover.png,,,,51,,,0,0.4117647058823529,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_boulder.png,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/mm_boulder.png,0.5,closer,,,,,,,
3871.4000000059605,,directmemory_phase,949954,../static/images/US_Cities_List/nat_peoria.png,,,,49,,,0,0.3888888888888889,../static/images/US_Cities_List/mm_gatlinburg.png,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_boulder.png,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_gatlinburg.png,../static/images/US_Cities_List/mm_boulder.png,0.5,closer,,,,,,,
2738.2000000029802,,directmemory_phase,956522,../static/images/US_Cities_List/nat_newhope.png,,,,50,,,0,0.3684210526315789,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/mm_boulder.png,../static/images/US_Cities_List/mm_boulder.png,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/nat_huntsville.png,0.5,closer,,,,,,,
3240,,directmemory_phase,963080,../static/images/US_Cities_List/nat_carmel.png,,,,50,,,0,0.35,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_westpalmbeach.png,0.5,closer,,,,,,,
4487.0999999940395,,directmemory_phase,969643,../static/images/US_Cities_List/nat_racine.png,,,,50,,,0,0.3333333333333333,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/nat_newhope.png,../static/images/US_Cities_List/nat_newhope.png,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/nat_hotsprings.png,0.5,closer,,,,,,,
3529.5,,directmemory_phase,976206,../static/images/US_Cities_List/nat_newhope.png,,,,51,,,0,0.3181818181818182,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/nat_huntsville.png,0.5,closer,,,,,,,
1541.2999999970198,,directmemory_phase,982773,../static/images/US_Cities_List/mm_shreveport.png,,,,49,,,1,0.34782608695652173,../static/images/US_Cities_List/mm_boulder.png,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/mm_boulder.png,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/mm_cornwall.png,1,,,,,,,,
2216.5,,directmemory_phase,989317,../static/images/US_Cities_List/mm_boulder.png,,,,51,,,0,0.3333333333333333,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/nat_carmel.png,0.5,closer,,,,,,,
3783.7000000029802,,directmemory_phase,995886,../static/images/US_Cities_List/nat_huntsville.png,,,,49,,,0,0.32,../static/images/US_Cities_List/nat_newhope.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_newhope.png,0.5,closer,,,,,,,
5353.4000000059605,,directmemory_phase,1002444,../static/images/US_Cities_List/nat_racine.png,,,,50,,,0,0.3076923076923077,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/nat_hotsprings.png,0.5,closer,,,,,,,
5675.79999999702,,directmemory_phase,1009009,../static/images/US_Cities_List/mm_cornwall.png,,,,49,,,0,0.2962962962962963,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_shreveport.png,0.5,closer,,,,,,,
4120.20000000298,,directmemory_phase,1015574,../static/images/US_Cities_List/nat_newhope.png,,,,49,,,1,0.32142857142857145,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_hanover.png,1,,,,,,,,
3636,,directmemory_phase,1022135,../static/images/US_Cities_List/mm_hanover.png,,,,49,,,0,0.3103448275862069,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_boulder.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/mm_boulder.png,0.5,closer,,,,,,,
5637.0999999940395,,directmemory_phase,1028673,../static/images/US_Cities_List/mm_cornwall.png,,,,50,,,0,0.3,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_leesburg.png,0.5,closer,,,,,,,
5498.5999999940395,,directmemory_phase,1035245,../static/images/US_Cities_List/mm_boulder.png,,,,50,,,1,0.3225806451612903,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_newhope.png,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_newhope.png,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_huntsville.png,1,,,,,,,,
2536.2000000029802,,directmemory_phase,1041804,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,49,,,0,0.3125,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_leesburg.png,0.5,closer,,,,,,,
null,,thebreak,1041909,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,
9738,,intro_0,1051650,instruct,,,,32,,,,,,,,,,,,,,,,,,,
5857.9000000059605,,intro_1,1057510,instruct,,,,32,,,,,,,,,,,,,,,,,,,
2154.4000000059605,,intro_2,1059667,instruct,,,,32,,,,,,,,,,,,,,,,,,,
5795.29999999702,,intro_3,1065465,instruct,,,,32,,,,,,,,,,,,,,,,,,,
849.2999999970198,,intro_4,1066316,instruct,,,,32,,,,,,,,,,,,,,,,,,,
1448.9000000059605,,intro_5,1067767,instruct,,,,32,,,,,,,,,,,,,,,,,,,
2425,,intro_6,1070194,instruct,,,,32,,,,,,,,,,,,,,,,,,,
5307.5,,intro_7,1075503,instruct,,,,32,,,,,,,,,,,,,,,,,,,
1806,,intro_8,1077311,instruct,,,,32,,,,,,,,,,,,,,,,,,,
839.0999999940395,,intro_9,1078152,instruct,,,,32,,,,,,,,,,,,,,,,,,,
9630.5,,intro_10,1087784,instruct,,,,32,,,,,,,,,,,,,,,,,,,
3442,,shortestpath_phase,1095342,../static/images/US_Cities_List/nat_peoria.png,,,,49,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_newhope.png,1,1,,,,../static/images/US_Cities_List/nat_racine.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,
5934.100000008941,,shortestpath_phase,1102878,../static/images/US_Cities_List/mm_gatlinburg.png,,,,50,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/nat_carmel.png,1,1,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,
4033.5,,shortestpath_phase,1110424,../static/images/US_Cities_List/mm_boulder.png,,,,49,../static/images/US_Cities_List/mm_gatlinburg.png,../static/images/US_Cities_List/nat_carmel.png,0,0.6666666666666666,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,
1954.2999999970198,,shortestpath_phase,1117975,../static/images/US_Cities_List/mm_shreveport.png,,,,50,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/nat_hotsprings.png,0,0.5,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,
7474.899999991059,,shortestpath_phase,1125523,../static/images/US_Cities_List/nat_peoria.png,,,,49,../static/images/US_Cities_List/mm_boulder.png,../static/images/US_Cities_List/mm_leesburg.png,1,0.6,,,,../static/images/US_Cities_List/mm_boulder.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,
2019.4000000059605,,shortestpath_phase,1133073,../static/images/US_Cities_List/mm_gatlinburg.png,,,,50,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_newhope.png,1,0.6666666666666666,,,,../static/images/US_Cities_List/nat_newhope.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,
1803.9000000059605,,shortestpath_phase,1140627,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/mm_gatlinburg.png,../static/images/US_Cities_List/nat_racine.png,1,0.7142857142857143,,,,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,
3274.7999999970198,,shortestpath_phase,1148184,../static/images/US_Cities_List/mm_leesburg.png,,,,49,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_hotsprings.png,1,0.75,,,,../static/images/US_Cities_List/nat_racine.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,
4650.899999991059,,shortestpath_phase,1155736,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_westpalmbeach.png,1,0.7777777777777778,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,
2638.9000000059605,,shortestpath_phase,1163297,../static/images/US_Cities_List/mm_shreveport.png,,,,50,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/nat_newhope.png,1,0.8,,,,../static/images/US_Cities_List/nat_newhope.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,
4513.899999991059,,shortestpath_phase,1170849,../static/images/US_Cities_List/nat_huntsville.png,,,,50,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/mm_leesburg.png,0,0.7272727272727273,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
3492.7999999970198,,shortestpath_phase,1178410,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/nat_newhope.png,../static/images/US_Cities_List/mm_shreveport.png,1,0.75,,,,../static/images/US_Cities_List/nat_newhope.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,
1629.199999988079,,shortestpath_phase,1185962,../static/images/US_Cities_List/mm_gatlinburg.png,,,,50,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_peoria.png,1,0.7692307692307693,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
1382.7000000029802,,shortestpath_phase,1193519,../static/images/US_Cities_List/mm_shreveport.png,,,,50,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/nat_huntsville.png,0,0.7142857142857143,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
903.5,,shortestpath_phase,1201074,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/mm_shreveport.png,1,0.7333333333333333,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,
1339.2000000029802,,shortestpath_phase,1208627,../static/images/US_Cities_List/mm_gatlinburg.png,,,,50,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_boulder.png,0,0.6875,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
5560.9000000059605,,shortestpath_phase,1216172,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_newhope.png,0,0.6470588235294118,,,,../static/images/US_Cities_List/nat_racine.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,
4163.4000000059605,,shortestpath_phase,1223718,../static/images/US_Cities_List/mm_leesburg.png,,,,49,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/mm_hanover.png,0,0.6111111111111112,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,
3495.0999999940395,,shortestpath_phase,1231268,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/mm_boulder.png,1,0.631578947368421,,,,../static/images/US_Cities_List/mm_boulder.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,
6471.899999991059,,shortestpath_phase,1238817,../static/images/US_Cities_List/mm_gatlinburg.png,,,,50,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_huntsville.png,1,0.65,,,,../static/images/US_Cities_List/nat_huntsville.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,
7261.399999991059,,shortestpath_phase,1246365,../static/images/US_Cities_List/mm_hanover.png,,,,50,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/mm_shreveport.png,0,0.6190476190476191,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
null,,shortestpath_phase,1253916,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,null,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/mm_gatlinburg.png,0,0.5909090909090909,,,,../static/images/US_Cities_List/mm_shreveport.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,
1963.4000000059605,,shortestpath_phase,1261468,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/mm_boulder.png,0,0.5652173913043478,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,
4590.5,,shortestpath_phase,1269022,../static/images/US_Cities_List/mm_shreveport.png,,,,49,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_gatlinburg.png,1,0.5833333333333334,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,
2549.3999999910593,,shortestpath_phase,1276576,../static/images/US_Cities_List/mm_boulder.png,,,,49,../static/images/US_Cities_List/mm_gatlinburg.png,../static/images/US_Cities_List/mm_cornwall.png,0,0.56,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
1743,,shortestpath_phase,1284135,../static/images/US_Cities_List/nat_huntsville.png,,,,50,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_shreveport.png,0,0.5384615384615384,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
3205.1000000089407,,shortestpath_phase,1291691,../static/images/US_Cities_List/mm_leesburg.png,,,,50,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_huntsville.png,0,0.5185185185185185,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,
1482.800000011921,,shortestpath_phase,1299246,../static/images/US_Cities_List/mm_gatlinburg.png,,,,49,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_huntsville.png,0,0.5,,,,../static/images/US_Cities_List/nat_huntsville.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
5032.5999999940395,,shortestpath_phase,1306803,../static/images/US_Cities_List/mm_hanover.png,,,,50,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/mm_cornwall.png,1,0.5172413793103449,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
4946.399999991059,,shortestpath_phase,1314364,../static/images/US_Cities_List/mm_shreveport.png,,,,49,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_westpalmbeach.png,0,0.5,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
3213.2000000029802,,shortestpath_phase,1321921,../static/images/US_Cities_List/nat_huntsville.png,,,,50,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/mm_cornwall.png,1,0.5161290322580645,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
5974.29999999702,,shortestpath_phase,1329477,../static/images/US_Cities_List/mm_gatlinburg.png,,,,49,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_leesburg.png,1,0.53125,,,,../static/images/US_Cities_List/nat_huntsville.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
7122.29999999702,,shortestpath_phase,1337019,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/nat_newhope.png,0,0.5151515151515151,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,
3410.2999999970198,,shortestpath_phase,1344567,../static/images/US_Cities_List/mm_shreveport.png,,,,49,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_hotsprings.png,1,0.5294117647058824,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,
4279.20000000298,,shortestpath_phase,1352108,../static/images/US_Cities_List/mm_leesburg.png,,,,50,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/mm_hanover.png,0,0.5142857142857142,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,
null,,shortestpath_phase,1359656,../static/images/US_Cities_List/mm_hanover.png,,,,null,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/mm_boulder.png,0,0.5,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,
2862.7000000029802,,shortestpath_phase,1367206,../static/images/US_Cities_List/mm_boulder.png,,,,49,../static/images/US_Cities_List/mm_gatlinburg.png,../static/images/US_Cities_List/mm_cornwall.png,0,0.4864864864864865,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
1592.6000000089407,,shortestpath_phase,1374762,../static/images/US_Cities_List/mm_leesburg.png,,,,50,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/mm_shreveport.png,1,0.5,,,,../static/images/US_Cities_List/mm_shreveport.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,
3439.7000000029802,,shortestpath_phase,1382309,../static/images/US_Cities_List/mm_gatlinburg.png,,,,49,../static/images/US_Cities_List/mm_boulder.png,../static/images/US_Cities_List/nat_huntsville.png,0,0.48717948717948717,,,,../static/images/US_Cities_List/nat_huntsville.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
6040.20000000298,,shortestpath_phase,1389867,../static/images/US_Cities_List/nat_newhope.png,,,,49,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/mm_hanover.png,0,0.475,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,
6815.5,,shortestpath_phase,1397425,../static/images/US_Cities_List/mm_boulder.png,,,,49,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_cornwall.png,0,0.4634146341463415,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,
null,,shortestpath_phase,1404977,../static/images/US_Cities_List/mm_gatlinburg.png,,,,null,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_leesburg.png,0,0.4523809523809524,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
1000.5,,shortestpath_phase,1412528,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/mm_hanover.png,1,0.46511627906976744,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,
1611.2000000029802,,shortestpath_phase,1420081,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,49,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_hotsprings.png,1,0.4772727272727273,,,,../static/images/US_Cities_List/nat_racine.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,
1342.7000000029802,,shortestpath_phase,1427640,../static/images/US_Cities_List/nat_huntsville.png,,,,50,../static/images/US_Cities_List/mm_gatlinburg.png,../static/images/US_Cities_List/mm_shreveport.png,0,0.4666666666666667,,,,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
1347.7000000029802,,shortestpath_phase,1435190,../static/images/US_Cities_List/mm_leesburg.png,,,,49,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_boulder.png,0,0.45652173913043476,,,,../static/images/US_Cities_List/mm_boulder.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,
1550.699999988079,,shortestpath_phase,1442743,../static/images/US_Cities_List/mm_leesburg.png,,,,50,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/mm_gatlinburg.png,1,0.46808510638297873,,,,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,
2350.9000000059605,,shortestpath_phase,1450296,../static/images/US_Cities_List/mm_boulder.png,,,,49,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/mm_leesburg.png,0,0.4583333333333333,,,,../static/images/US_Cities_List/mm_leesburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
2326.2000000029802,,shortestpath_phase,1457852,../static/images/US_Cities_List/mm_gatlinburg.png,,,,49,../static/images/US_Cities_List/mm_boulder.png,../static/images/US_Cities_List/nat_racine.png,0,0.4489795918367347,,,,../static/images/US_Cities_List/nat_racine.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,
4225.699999988079,,shortestpath_phase,1465404,../static/images/US_Cities_List/mm_gatlinburg.png,,,,50,../static/images/US_Cities_List/mm_boulder.png,../static/images/US_Cities_List/mm_cornwall.png,1,0.46,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,
1922.0999999940395,,shortestpath_phase,1472951,../static/images/US_Cities_List/mm_shreveport.png,,,,49,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_westpalmbeach.png,0,0.45098039215686275,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,
6574.5,,shortestpath_phase,1480490,../static/images/US_Cities_List/mm_boulder.png,,,,50,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/mm_gatlinburg.png,0,0.4423076923076923,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,
2123.5999999940395,,shortestpath_phase,1488037,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/mm_gatlinburg.png,../static/images/US_Cities_List/nat_newhope.png,0,0.4339622641509434,,,,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,
1940,,shortestpath_phase,1495587,../static/images/US_Cities_List/mm_shreveport.png,,,,49,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_leesburg.png,0,0.42592592592592593,,,,../static/images/US_Cities_List/mm_leesburg.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,
4816.699999988079,,shortestpath_phase,1503141,../static/images/US_Cities_List/mm_gatlinburg.png,,,,49,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_shreveport.png,1,0.43636363636363634,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,
5102.100000008941,,shortestpath_phase,1510695,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/mm_boulder.png,../static/images/US_Cities_List/nat_carmel.png,1,0.44642857142857145,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,
5163,,shortestpath_phase,1518251,../static/images/US_Cities_List/mm_shreveport.png,,,,49,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_hotsprings.png,1,0.45614035087719296,,,,../static/images/US_Cities_List/nat_huntsville.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,
1571.699999988079,,shortestpath_phase,1525784,../static/images/US_Cities_List/mm_shreveport.png,,,,50,../static/images/US_Cities_List/nat_newhope.png,../static/images/US_Cities_List/mm_hanover.png,0,0.4482758620689655,,,,../static/images/US_Cities_List/nat_newhope.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
